Seed  np arch1 chi2/dat duration
8611 118 39 0.563189 3.52133
7847 118 39 0.908615 3.33215
40 118 39 1.93477 3.37256
7706 118 39 45.8861 3.84765
8206 118 39 0.602092 3.5011
2012 118 39 1.62943 3.47472
6101 118 39 1.63724 3.35465
6329 118 39 3.97501 3.3234
2783 118 39 0.567154 3.26512
9019 118 39 3.53279 3.28604
9930 118 39 18.6999 3.44802
2093 118 39 14.2497 3.36559
3834 118 39 0.657371 3.65309
6395 118 39 1.72393 3.85941
3141 118 39 612.869 3.86798
6023 118 39 60.14 3.85474
9412 118 39 0.495203 3.5214
2727 118 39 0.526507 3.41562
2621 118 39 17.8949 3.85446
3126 118 39 4.63319 3.56441
9004 118 39 0.561627 3.55818
614 118 39 0.547489 3.35067
1676 118 39 9.2863 3.54235
2197 118 39 11.6937 3.51035
5907 118 39 27.7684 3.73818
1534 118 39 39.2518 3.93619
2113 118 39 0.529534 3.48178
233 118 39 4.8523 3.66048
7983 118 39 2.01835 3.54746
7474 118 39 0.745439 3.74432
5861 118 39 3.11496 3.42115
1251 118 39 0.865163 3.59233
1188 118 39 162.376 3.39751
9164 118 39 3.61361 3.40295
2621 118 39 17.8949 3.84245
890 118 39 6.6467 3.37971
4067 118 39 143.657 3.73956
982 118 39 5.57254 3.3601
4416 118 39 0.960125 3.34098
4029 118 39 0.559176 3.38523
5617 118 39 2.78974 3.81784
9183 118 39 7.98598 3.84327
8424 118 39 187.006 3.81524
4875 118 39 8.92833 3.41705
7758 118 39 1.08014 3.24441
8981 118 39 2.3983 3.29624
807 118 39 1.72944 3.48175
4320 118 39 0.576415 3.30716
9059 118 39 7.18611 3.39164
8076 118 39 19.0389 3.2259
5421 118 39 2.05051 3.60955
