Seed  np arch1 chi2/dat duration
8239 19 6 4.28139 2.05038
2061 19 6 64.1597 1.75624
3302 19 6 32.8822 2.05167
5833 19 6 57.7626 1.90103
1257 19 6 8.95677 2.05297
570 19 6 35.9565 1.82585
7671 19 6 98.7129 1.81226
4508 19 6 4.09334 2.00786
2077 19 6 20.4115 1.72364
1476 19 6 3.18257 1.84608
1099 19 6 51.3415 2.03671
3361 19 6 98.3961 1.89614
4044 19 6 26.1672 1.94687
1174 19 6 13.2715 1.75277
1891 19 6 10.1863 1.86958
8831 19 6 0.954956 1.99565
9482 19 6 8.75903 1.9347
727 19 6 11.6047 1.91043
6118 19 6 12.9677 1.8048
9432 19 6 10.5514 0.246919
6817 19 6 3.03289 1.91861
7905 19 6 2.19156 2.01277
6826 19 6 28.324 1.78723
9861 19 6 57.102 1.8173
8402 19 6 138.086 1.77599
8882 19 6 3.27614 1.98976
976 19 6 6.67292 1.95244
9238 19 6 0.933477 2.00107
8887 19 6 30.1322 1.79683
7968 19 6 32.9935 1.93358
1392 19 6 99.0889 1.75152
3443 19 6 16.1447 2.01039
834 19 6 48.0444 0.536029
9476 19 6 3.17778 2.03497
1161 19 6 26.4854 1.8155
5455 19 6 34.9663 1.79012
6514 19 6 5.31774 2.04491
3592 19 6 3.43707 1.86752
1626 19 6 6.47432 1.88768
759 19 6 4.15952 2.0195
855 19 6 89.814 1.76676
1102 19 6 28.5694 1.92047
9327 19 6 28.9453 1.80163
5349 19 6 17.5988 1.87958
7241 19 6 20.5433 1.86098
7835 19 6 7.39964 1.89902
4906 19 6 0.917513 2.00746
2330 19 6 21.0433 1.82254
879 19 6 61.2472 1.73054
4220 19 6 67.8034 2.01769
1985 19 6 42.3528 2.51234
