Seed  np arch1 chi2/dat duration
1847 127 42 5.06702 4.05136
9954 127 42 3.30851 4.08185
321 127 42 2.4982 3.87657
5832 127 42 9.20792 3.83651
474 127 42 0.581109 3.83418
1189 127 42 1.19457 3.75155
1974 127 42 0.836768 3.69819
6595 127 42 0.910654 3.69966
2424 127 42 7.3338 3.84668
8279 127 42 25.4647 3.84998
2197 127 42 9.97739 3.90714
1667 127 42 0.575788 3.99196
9011 127 42 12.1233 3.99962
5624 127 42 0.515922 3.92558
242 127 42 0.499293 3.87388
9745 127 42 2.12889 3.66516
9732 127 42 0.913131 3.79753
5717 127 42 3.75232 3.98242
8317 127 42 1.34746 3.8776
1827 127 42 3.55266 3.70948
4818 127 42 2.61644 3.95161
3886 127 42 0.588677 3.84503
3962 127 42 1.26268 4.16263
4672 127 42 0.537167 3.803
1024 127 42 0.526448 3.8898
801 127 42 2.54995 3.77475
9170 127 42 0.713873 3.78333
3415 127 42 5.66497 3.80314
2966 127 42 3.24227 3.78838
2902 127 42 0.50634 3.85863
8444 127 42 4.31583 3.71614
3233 127 42 1.66643 3.88178
3355 127 42 1.39065 3.91052
5578 127 42 2.76751 3.806
8467 127 42 5.49198 3.70013
2666 127 42 3.01578 3.84311
5370 127 42 5.40829 3.98565
6869 127 42 0.938696 3.81879
2688 127 42 0.304313 3.98768
4412 127 42 1.06301 4.13496
2126 127 42 278.411 3.9176
4308 127 42 2.99839 4.27254
5910 127 42 9.41062 3.61052
5089 127 42 0.737457 3.88349
1369 127 42 1.32282 3.84606
2467 127 42 1.10447 3.8082
101 127 42 1.62598 4.23312
3953 127 42 1.30653 3.77716
5130 127 42 0.569156 3.88822
1633 127 42 4.27503 3.67643
2359 127 42 1.95254 3.70078
