Seed  np arch1 chi2/dat duration
2228 64 21 110.278 2.72736
5074 64 21 6.83395 2.291
9255 64 21 0.658347 2.54475
9518 64 21 104.952 2.3148
2568 64 21 1.32538 2.37802
4860 64 21 9.81801 2.78915
7449 64 21 1.00053 2.4155
5579 64 21 0.486174 2.44075
4767 64 21 0.514075 2.51875
867 64 21 0.470035 2.47254
6814 64 21 3.69532 2.31454
4214 64 21 1.93187 2.32281
4589 64 21 1.9129 2.43635
6533 64 21 0.655277 2.47696
2258 64 21 1.68323 2.79679
3743 64 21 0.62865 2.56793
7718 64 21 0.519218 2.68283
9726 64 21 0.625438 2.67303
4733 64 21 3.51583 2.31828
2298 64 21 2.56587 2.63215
1473 64 21 4.5499 2.61097
1486 64 21 0.491342 2.62871
6322 64 21 0.530206 2.50457
8295 64 21 10.6917 2.79037
3640 64 21 14.7964 2.56472
1194 64 21 0.572118 2.48151
1376 64 21 14.1951 2.35726
6948 64 21 0.865676 2.3497
1128 64 21 9.7619 2.50819
1380 64 21 0.767772 2.76089
8882 64 21 4.0765 2.51987
3380 64 21 0.715522 2.48991
8743 64 21 0.43033 2.69868
33 64 21 0.842379 2.35953
3473 64 21 11.4156 2.48897
9325 64 21 0.570603 2.55604
4558 64 21 0.961103 2.65697
1417 64 21 0.650518 2.57565
5985 64 21 0.707368 2.47318
3261 64 21 0.697386 2.71478
9982 64 21 0.634715 2.59195
2605 64 21 0.589315 2.63171
7180 64 21 3.13161 2.43247
9029 64 21 1.00449 2.47498
7857 64 21 0.644304 2.48521
1198 64 21 9.29958 2.32353
5384 64 21 41.3444 2.83934
1124 64 21 0.535036 2.58017
9370 64 21 1.35048 2.6246
6249 64 21 3.70518 2.72696
9848 64 21 4.90245 2.51323
