Seed  np arch1 chi2/dat duration
6079 16 5 28.5304 1.96313
8302 16 5 20.9705 1.77426
1966 16 5 17.8005 1.9477
115 16 5 13.5739 1.97919
3222 16 5 23.3564 1.70322
5196 16 5 6.19046 2.02917
9785 16 5 98.5471 1.76439
549 16 5 33.5866 1.69958
8447 16 5 30.1361 1.75634
9029 16 5 4.53035 2.02372
2533 16 5 6.93317 1.99729
1968 16 5 68.9139 1.561
2664 16 5 114.197 1.71873
3852 16 5 1661.37 1.70069
713 16 5 14.5772 0.408811
4472 16 5 112.754 0.325037
7396 16 5 22.6598 1.71925
3176 16 5 41.7888 1.8584
850 16 5 35.2681 1.83245
6136 16 5 19.738 1.70958
1877 16 5 30.7006 2.08322
1293 16 5 12.111 1.95164
3066 16 5 14.2407 2.00983
8365 16 5 2.834 1.98492
8374 16 5 41.4673 2.03596
1697 16 5 30.732 1.91247
3665 16 5 84.6856 1.68301
5018 16 5 1276.5 1.68707
7423 16 5 1.79201 2.02322
6290 16 5 61.5158 1.7426
5920 16 5 15.6905 1.8944
6386 16 5 94.337 0.316006
325 16 5 27.7855 1.67484
4326 16 5 30.2263 1.9196
922 16 5 27.2186 1.74746
9120 16 5 19.1144 1.97546
5479 16 5 106.048 1.72433
2943 16 5 411.853 2.03898
4354 16 5 57.7396 1.98257
869 16 5 20.1472 2.02859
5878 16 5 79.9934 1.87713
458 16 5 17.0274 1.83277
713 16 5 14.5772 0.409754
8127 16 5 722.664 2.03386
5417 16 5 18.573 1.07726
6226 16 5 65.0103 1.69808
7709 16 5 41.4364 2.48344
8239 16 5 18.9112 1.98399
559 16 5 16.2732 1.73812
7332 16 5 21.9134 2.00837
685 16 5 89.9765 2.03176
