Seed  np arch1 chi2/dat duration
2926 40 13 1.15772 1.81887
1323 40 13 0.953892 1.96282
510 40 13 0.68678 2.22405
7800 40 13 50.7121 1.79043
69 40 13 0.763839 1.98984
1348 40 13 1.27302 2.1699
9142 40 13 0.793828 2.17067
9238 40 13 3.74399 1.81748
9322 40 13 0.670361 2.20078
2129 40 13 6.60077 1.89044
838 40 13 0.708288 2.10015
8652 40 13 0.802913 2.15087
3529 40 13 2.38784 2.11751
1519 40 13 0.645828 2.23949
1205 40 13 0.710491 1.7952
69 40 13 0.763839 1.99154
2787 40 13 0.745115 2.14304
3675 40 13 0.668153 2.24388
6574 40 13 0.717578 1.83314
6626 40 13 12.9562 2.88006
1116 40 13 4.51517 2.03891
6106 40 13 54.8355 1.86025
8902 40 13 0.951222 1.88008
1532 40 13 28.1633 2.19685
9557 40 13 3.84544 1.93396
7937 40 13 6.24047 1.75868
8035 40 13 0.698925 2.23327
2284 40 13 0.606115 2.07881
3082 40 13 1.36403 1.95292
1050 40 13 0.647795 2.08468
4977 40 13 6.60673 1.97421
2182 40 13 2.37011 2.17635
572 40 13 0.658466 1.93227
8423 40 13 0.736716 1.94868
2659 40 13 1.20937 2.21602
687 40 13 14.3343 1.92869
5392 40 13 0.621066 2.22922
2838 40 13 11.5086 2.06962
7724 40 13 2.40584 2.08381
571 40 13 1.75221 1.95249
9705 40 13 0.746366 2.04134
2810 40 13 0.840698 2.08002
2202 40 13 13.3246 1.82535
3069 40 13 1.03161 1.88404
361 40 13 9.21793 1.78182
9893 40 13 15.8202 1.95676
3409 40 13 22.2998 1.83238
1798 40 13 7.30701 1.84007
2015 40 13 2.63544 2.09446
4810 40 13 0.685187 2.22032
1548 40 13 4.35767 1.94478
