Seed  np arch1 chi2/dat duration
561 28 9 0.772278 1.96613
4772 28 9 0.748146 2.12242
4836 28 9 13.8472 1.69004
2372 28 9 1.21072 2.1224
4246 28 9 1.2857 2.09599
2282 28 9 0.733412 2.10632
7278 28 9 0.834505 2.07749
723 28 9 13.165 1.99396
8221 28 9 0.801384 2.02572
3879 28 9 5.85787 1.76223
6457 28 9 0.748778 1.75719
4199 28 9 7.38005 1.92271
6219 28 9 2.71409 1.7782
3095 28 9 182.293 1.90131
1272 28 9 11.6218 1.77674
74 28 9 63.1798 1.76815
5293 28 9 1.38925 1.73791
9832 28 9 54.1414 1.74425
380 28 9 0.732839 2.11968
5569 28 9 0.789623 2.07774
7706 28 9 19.848 1.73283
170 28 9 0.796432 2.07197
8069 28 9 37.242 1.87785
5286 28 9 6.53972 2.02995
2530 28 9 0.920841 1.91708
5849 28 9 14.735 1.71864
4945 28 9 85.7314 2.03412
4392 28 9 0.921637 1.94433
4293 28 9 13.8901 1.80841
3274 28 9 120.627 1.92888
4544 28 9 1.45385 2.07701
8719 28 9 0.801345 1.82659
1631 28 9 0.787385 2.04797
2404 28 9 0.884141 1.78067
3508 28 9 0.833275 2.13783
1510 28 9 0.79551 2.1213
321 28 9 4.21948 1.73206
8704 28 9 1.61272 2.08138
8812 28 9 2.11498 1.98392
5570 28 9 1.61958 1.90642
8772 28 9 0.822426 1.95149
5752 28 9 0.70014 2.05041
9038 28 9 291.275 2.13049
8136 28 9 5.17785 2.1113
1775 28 9 1.94357 1.93666
1256 28 9 2.25433 2.02056
7436 28 9 0.731904 1.88705
1601 28 9 0.915754 2.02914
3135 28 9 0.801761 2.10205
1250 28 9 52.8057 1.73965
9701 28 9 5.17114 2.11482
