Seed  np arch1 chi2/dat duration
1122 61 20 0.602654 2.60218
697 61 20 2.4415 2.53813
1463 61 20 9.86899 2.3264
5991 61 20 0.607249 2.47712
307 61 20 0.588765 2.52797
3887 61 20 0.751778 2.697
2264 61 20 0.464828 2.64838
681 61 20 0.623609 2.46822
9198 61 20 1.42596 2.32252
7341 61 20 0.635174 2.54077
8536 61 20 0.914293 2.35722
3875 61 20 4.05849 2.73807
7534 61 20 4.82008 2.30754
8016 61 20 0.606621 2.5989
2698 61 20 0.671071 2.5224
3529 61 20 0.584724 2.42811
2118 61 20 1.13863 2.39046
9455 61 20 1.62512 2.39746
9879 61 20 0.687877 2.76383
3149 61 20 0.928693 2.36517
726 61 20 22.5933 2.5579
9821 61 20 1.75453 2.51587
3379 61 20 34.4811 2.40143
647 61 20 0.701731 2.67414
7520 61 20 0.476819 2.66178
3928 61 20 4.53745 2.27226
6598 61 20 6.19196 2.32227
2374 61 20 0.708501 2.66093
4300 61 20 4.24486 2.44936
9982 61 20 0.682237 2.40259
3937 61 20 13.4408 2.75412
3615 61 20 0.750531 2.44588
1968 61 20 0.543762 2.70177
3325 61 20 0.610668 2.58168
9056 61 20 0.504856 2.50245
4091 61 20 14.791 2.23907
6043 61 20 2.08025 2.71673
9333 61 20 3.88764 2.78301
9598 61 20 0.774597 2.75261
4444 61 20 0.958809 2.59216
8299 61 20 1.09511 2.65096
138 61 20 4.54459 2.51225
2655 61 20 2.96359 2.3257
8391 61 20 16.9183 2.53055
9795 61 20 0.580496 2.63168
5346 61 20 7.40833 2.48986
6038 61 20 13.1217 2.68259
6502 61 20 2.1282 2.342
9707 61 20 3.50114 2.30813
7947 61 20 7.25436 2.28827
12 61 20 0.604722 2.6232
