Seed  np arch1 chi2/dat duration
3323 31 10 0.796916 2.13753
5818 31 10 61.2572 0.406991
1044 31 10 0.719054 2.11557
5261 31 10 0.731766 2.11484
281 31 10 62.7906 1.83997
3514 31 10 1.61178 2.16329
9337 31 10 11.2476 1.74222
3779 31 10 0.837001 1.842
7888 31 10 0.77673 2.0552
7923 31 10 15.0264 1.96526
6657 31 10 1.46128 1.9024
1680 31 10 0.762357 1.96443
1497 31 10 0.956932 2.11191
8923 31 10 6.30449 1.74357
8499 31 10 24.5698 1.79876
3520 31 10 311.793 1.76424
9414 31 10 41.1288 1.83143
4401 31 10 1.33811 1.80723
9367 31 10 1.93667 2.03492
3210 31 10 0.809806 2.09361
1189 31 10 0.734769 2.12104
2320 31 10 525.348 2.1022
2294 31 10 0.726561 2.12245
4017 31 10 1.59235 1.78494
8692 31 10 0.852509 2.11258
5456 31 10 1.09068 2.11703
7058 31 10 10.3401 2.12736
229 31 10 0.758096 1.84134
9310 31 10 0.902173 1.99166
9047 31 10 0.633311 2.15252
5373 31 10 17.054 1.72057
401 31 10 9.07524 2.03246
6370 31 10 33.8142 1.84186
5673 31 10 0.835675 2.14408
2175 31 10 5.84109 1.73955
5613 31 10 18.2241 1.86641
2248 31 10 0.769834 2.16593
5886 31 10 0.714792 2.10432
9614 31 10 8.45855 1.77791
79 31 10 0.72647 2.1621
6031 31 10 1.2877 1.94383
5569 31 10 0.721068 2.11622
4433 31 10 1.73023 1.81854
8748 31 10 0.669143 1.90055
9255 31 10 0.794147 2.11327
948 31 10 1.61355 2.02871
459 31 10 0.721509 2.17776
8224 31 10 2.10787 1.95894
1691 31 10 0.947908 1.76272
6076 31 10 0.810322 2.14269
4769 31 10 0.690368 2.02479
