Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
5012 162 4 5 8 8 502.37 2.28604
9743 162 4 5 8 8 558.808 2.65584
892 162 4 5 8 8 5044.45 0.784133
4038 162 4 5 8 8 1730.58 1.94145
4718 162 4 5 8 8 2126.81 65.6027
504 162 4 5 8 8 1536.45 6.73103
3068 162 4 5 8 8 631.89 62.4518
7765 162 4 5 8 8 15.0005 54.8873
9987 162 4 5 8 8 22210.5 0.475799
9109 162 4 5 8 8 1215.29 54.1709
607 162 4 5 8 8 2555 57.8809
7076 162 4 5 8 8 1190.68 2.57195
5544 162 4 5 8 8 18.863 55.5606
6718 162 4 5 8 8 1239.35 1.06135
7063 162 4 5 8 8 1520.17 62.0263
241 162 4 5 8 8 1046.48 53.4322
893 162 4 5 8 8 7.76448 50.4431
2548 162 4 5 8 8 762.507 54.9332
5025 162 4 5 8 8 1668.12 61.9407
2491 162 4 5 8 8 537.073 57.3153
8070 162 4 5 8 8 2284.95 4.53587
4356 162 4 5 8 8 2503.71 3.84648
5200 162 4 5 8 8 330.585 57.7581
9864 162 4 5 8 8 765.27 1.37075
5758 162 4 5 8 8 2742.4 4.0262
4310 162 4 5 8 8 459.181 56.9886
4372 162 4 5 8 8 10697.8 49.1952
219 162 4 5 8 8 17.1107 56.3727
2470 162 4 5 8 8 634.537 57.9402
682 162 4 5 8 8 16399.5 60.3122
7190 162 4 5 8 8 1738.03 55.3252
600 162 4 5 8 8 30111.5 1.4646
8564 162 4 5 8 8 2617.97 61.5089
6517 162 4 5 8 8 4900.02 1.24192
7683 162 4 5 8 8 9361.96 62.1771
3175 162 4 5 8 8 1469.67 55.6854
3658 162 4 5 8 8 673.962 60.8668
781 162 4 5 8 8 3234.34 57.1621
6842 162 4 5 8 8 615.351 60.219
6792 162 4 5 8 8 551.758 59.6943
1901 162 4 5 8 8 8229.82 1.82695
3357 162 4 5 8 8 6205.67 61.0171
416 162 4 5 8 8 3292.1 5.35816
6518 162 4 5 8 8 7201.01 1.2971
4807 162 4 5 8 8 369.369 1.2518
4541 162 4 5 8 8 23691.7 1.11632
5673 162 4 5 8 8 6685.99 63.0877
5945 162 4 5 8 8 97354.2 60.4306
4683 162 4 5 8 8 2384.22 54.4346
481 162 4 5 8 8 991.193 63.7587
4459 162 4 5 8 8 0.889429 58.013
