Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
6506 161 4 6 6 10 593.752 58.3359
6190 161 4 6 6 10 459.359 55.2087
583 161 4 6 6 10 13423.4 1.48445
8498 161 4 6 6 10 1458.47 0.570238
6515 161 4 6 6 10 1.19488 54.3475
4836 161 4 6 6 10 1393.64 2.33719
7316 161 4 6 6 10 1840.16 3.13587
5837 161 4 6 6 10 3362.66 56.5977
4596 161 4 6 6 10 10381.6 52.917
9890 161 4 6 6 10 993.986 55.9887
5376 161 4 6 6 10 10.1031 59.1618
2922 161 4 6 6 10 465.724 64.845
4541 161 4 6 6 10 123.484 54.2891
458 161 4 6 6 10 646.384 54.7921
1551 161 4 6 6 10 240719 1.74493
2255 161 4 6 6 10 4653.27 0.939846
475 161 4 6 6 10 5399.67 58.775
2664 161 4 6 6 10 16724.5 0.515174
463 161 4 6 6 10 22548.1 2.9395
3325 161 4 6 6 10 1.47166 51.6989
1323 161 4 6 6 10 5.07223 54.4379
7919 161 4 6 6 10 1527.17 0.449397
477 161 4 6 6 10 1577.94 56.542
1502 161 4 6 6 10 790.434 61.19
8485 161 4 6 6 10 1494.17 59.7776
1607 161 4 6 6 10 1502.71 62.0029
9533 161 4 6 6 10 352.731 52.5421
1806 161 4 6 6 10 4612.9 63.8333
8471 161 4 6 6 10 53464.7 1.12312
1671 161 4 6 6 10 2887.64 58.928
7591 161 4 6 6 10 722.649 4.0497
415 161 4 6 6 10 50.5988 56.5416
5997 161 4 6 6 10 42791.5 1.11058
47 161 4 6 6 10 567.047 57.3816
1273 161 4 6 6 10 22.3157 52.6527
146 161 4 6 6 10 467.627 56.8295
1932 161 4 6 6 10 634.145 3.06947
9348 161 4 6 6 10 1.01242 55.1489
4580 161 4 6 6 10 2204.04 2.11027
4116 161 4 6 6 10 263.337 59.4624
7521 161 4 6 6 10 3257.53 1.90327
474 161 4 6 6 10 48.9149 50.7922
1701 161 4 6 6 10 1511.43 58.2684
5474 161 4 6 6 10 3286.97 1.27349
2332 161 4 6 6 10 1409.27 62.9963
177 161 4 6 6 10 630.013 11.1408
5177 161 4 6 6 10 751.912 59.4817
7669 161 4 6 6 10 980.698 64.9802
7734 161 4 6 6 10 7814.51 62.6032
390 161 4 6 6 10 2863.99 63.7055
7946 161 4 6 6 10 17.131 58.3282
