Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
5418 139 4 4 6 10 1967.41 54.1259
9088 139 4 4 6 10 1155.39 60.2402
4037 139 4 4 6 10 3130.05 1.65159
9227 139 4 4 6 10 8481.65 54.3309
3245 139 4 4 6 10 2168.45 1.20746
2248 139 4 4 6 10 3136.86 0.904808
8388 139 4 4 6 10 1730.37 59.8395
103 139 4 4 6 10 1432.85 62.3097
5677 139 4 4 6 10 2089.18 54.2963
9478 139 4 4 6 10 932.648 53.6742
2900 139 4 4 6 10 3029.62 52.1463
4548 139 4 4 6 10 4642.09 0.386247
5913 139 4 4 6 10 3930.1 61.0264
4838 139 4 4 6 10 2.10642 53.9472
9635 139 4 4 6 10 2056.19 55.8189
1369 139 4 4 6 10 22104.1 2.85967
1246 139 4 4 6 10 3200.42 0.681454
2056 139 4 4 6 10 859.041 52.2334
8074 139 4 4 6 10 128140 0.383646
6855 139 4 4 6 10 797.837 57.1399
6722 139 4 4 6 10 1121.29 52.0651
8648 139 4 4 6 10 38369.2 3.75143
9003 139 4 4 6 10 6326.49 5.75205
396 139 4 4 6 10 7935.23 49.4289
7692 139 4 4 6 10 3660.47 2.55924
5309 139 4 4 6 10 10194 60.6577
2089 139 4 4 6 10 1103.5 59.2684
3910 139 4 4 6 10 0.94483 59.3855
4661 139 4 4 6 10 2475.52 62.5187
279 139 4 4 6 10 778.807 53.2147
9629 139 4 4 6 10 3789.62 51.1485
6436 139 4 4 6 10 767.916 55.7798
8682 139 4 4 6 10 843.584 1.66381
1709 139 4 4 6 10 15047.7 0.599637
1704 139 4 4 6 10 823.31 0.322831
8040 139 4 4 6 10 3547.92 61.5092
2508 139 4 4 6 10 1667.31 55.7762
8546 139 4 4 6 10 3354.11 1.15304
3139 139 4 4 6 10 16832 0.565995
9841 139 4 4 6 10 1827.36 53.1029
4795 139 4 4 6 10 3236.82 58.2296
8946 139 4 4 6 10 471.557 53.596
3332 139 4 4 6 10 17464.2 53.6488
404 139 4 4 6 10 2468.49 0.53935
4065 139 4 4 6 10 1101.28 61.8733
5645 139 4 4 6 10 5534.45 54.7675
7004 139 4 4 6 10 789.685 57.3911
1000 139 4 4 6 10 434.989 58.6601
283 139 4 4 6 10 1731.91 53.8995
443 139 4 4 6 10 3490.79 0.403857
4267 139 4 4 6 10 2546.02 0.585681
