Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
4814 161 6 6 6 8 1880.26 2.12021
3200 161 6 6 6 8 1897.86 0.412666
9531 161 6 6 6 8 833.495 1.07887
4952 161 6 6 6 8 956.423 65.4898
5859 161 6 6 6 8 1401.12 58.1814
2530 161 6 6 6 8 217.019 58.8071
3484 161 6 6 6 8 399.323 60.8983
9893 161 6 6 6 8 3360.04 57.5543
8034 161 6 6 6 8 21534.4 0.424014
748 161 6 6 6 8 570.636 55.4289
8807 161 6 6 6 8 126024 1.18061
4758 161 6 6 6 8 2515.65 1.29594
8059 161 6 6 6 8 11423 1.02488
9146 161 6 6 6 8 1884.48 59.5371
8639 161 6 6 6 8 2612.69 1.51149
1258 161 6 6 6 8 3114.43 57.9866
3158 161 6 6 6 8 54288.9 0.510996
8648 161 6 6 6 8 4929.41 57.2831
1898 161 6 6 6 8 2293.3 0.82397
8461 161 6 6 6 8 809.738 0.483677
3039 161 6 6 6 8 1608.61 1.62537
319 161 6 6 6 8 4713.76 0.533482
1202 161 6 6 6 8 163.913 55.068
8620 161 6 6 6 8 890.81 62.1373
1275 161 6 6 6 8 626.896 61.9437
1374 161 6 6 6 8 929.222 1.15742
1125 161 6 6 6 8 24.0755 64.0247
9634 161 6 6 6 8 2124.52 63.5136
9287 161 6 6 6 8 2264.73 63.9501
2616 161 6 6 6 8 16137.5 1.18848
271 161 6 6 6 8 260.462 54.6692
9165 161 6 6 6 8 381.969 54.6881
1187 161 6 6 6 8 2.78666 63.5982
344 161 6 6 6 8 370.168 57.8986
5617 161 6 6 6 8 859.927 1.03594
205 161 6 6 6 8 726.292 33.0587
4066 161 6 6 6 8 780.59 58.1262
2061 161 6 6 6 8 1145.76 1.19102
8900 161 6 6 6 8 3681.65 1.40569
2656 161 6 6 6 8 8249.19 1.73597
7392 161 6 6 6 8 14670.4 0.763531
7896 161 6 6 6 8 4926.62 57.7907
8497 161 6 6 6 8 600.943 60.3011
3840 161 6 6 6 8 126.284 50.6965
2164 161 6 6 6 8 12314.2 65.6252
2106 161 6 6 6 8 9377.41 1.25914
7926 161 6 6 6 8 13.8864 63.5372
6459 161 6 6 6 8 0.93071 60.0412
822 161 6 6 6 8 3378.87 0.376617
7931 161 6 6 6 8 2047.32 58.6007
7094 161 6 6 6 8 5913.29 55.3015
