Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
6558 153 5 6 6 8 68.5903 61.272
2451 153 5 6 6 8 30013.7 0.530583
9035 153 5 6 6 8 2112.6 1.83468
9833 153 5 6 6 8 18802.8 1.29033
5519 153 5 6 6 8 4686.35 55.3776
8082 153 5 6 6 8 3200.19 56.746
7530 153 5 6 6 8 163.293 59.983
8875 153 5 6 6 8 1.1827 56.2022
4734 153 5 6 6 8 100309 59.5999
514 153 5 6 6 8 94.0968 53.1677
4439 153 5 6 6 8 2284.39 56.798
1071 153 5 6 6 8 333.685 55.3553
2928 153 5 6 6 8 9791.09 61.6195
3447 153 5 6 6 8 1843.22 0.530288
5943 153 5 6 6 8 0.880218 55.4141
4608 153 5 6 6 8 1045.68 0.88617
920 153 5 6 6 8 28057.6 1.26525
1390 153 5 6 6 8 410.418 52.8045
6755 153 5 6 6 8 11763.8 58.5204
3513 153 5 6 6 8 70797.5 2.08049
1051 153 5 6 6 8 88.8464 56.1094
5062 153 5 6 6 8 520.397 57.0322
8977 153 5 6 6 8 3655.67 60.4444
8340 153 5 6 6 8 8.55045 59.1553
8222 153 5 6 6 8 4117.55 0.742216
5834 153 5 6 6 8 317.43 60.0137
4575 153 5 6 6 8 8653.59 0.531124
4511 153 5 6 6 8 1340.64 1.76613
1600 153 5 6 6 8 1356.43 59.4503
4891 153 5 6 6 8 2813.2 2.16857
1838 153 5 6 6 8 2034.5 60.7187
8008 153 5 6 6 8 4462.12 0.655159
4799 153 5 6 6 8 2207.42 0.767823
6759 153 5 6 6 8 1789.08 60.9557
4141 153 5 6 6 8 774.378 6.68556
171 153 5 6 6 8 9590.44 1.36887
7422 153 5 6 6 8 77.3309 53.2264
5498 153 5 6 6 8 1477.48 0.718096
3323 153 5 6 6 8 129.982 60.3352
764 153 5 6 6 8 2718.66 52.5826
2298 153 5 6 6 8 685.459 57.201
9757 153 5 6 6 8 332.84 50.4381
9147 153 5 6 6 8 21.2143 54.334
8121 153 5 6 6 8 1681.93 61.0294
7485 153 5 6 6 8 0.951092 57.27
11 153 5 6 6 8 718.542 53.0582
2898 153 5 6 6 8 1271.89 56.8812
2497 153 5 6 6 8 503.697 50.5378
7352 153 5 6 6 8 4737.41 5.12824
512 153 5 6 6 8 13418.8 1.2093
382 153 5 6 6 8 1261.06 0.398374
