Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
6159 201 4 8 8 8 24083.9 0.428921
1425 201 4 8 8 8 4148.56 4.02964
5699 201 4 8 8 8 20.9833 68.4917
9770 201 4 8 8 8 8631.79 8.90722
4427 201 4 8 8 8 0.990805 63.1892
6883 201 4 8 8 8 2805.22 59.2695
7604 201 4 8 8 8 639.318 2.62238
374 201 4 8 8 8 180.283 60.5017
6119 201 4 8 8 8 1005.29 2.55524
4329 201 4 8 8 8 851.8 66.1243
5386 201 4 8 8 8 591.645 62.8551
7169 201 4 8 8 8 32552.3 1.78487
1512 201 4 8 8 8 956.368 57.9874
7124 201 4 8 8 8 132.364 60.0063
8065 201 4 8 8 8 652.723 5.92396
4318 201 4 8 8 8 1179.81 64.7277
8562 201 4 8 8 8 3595.65 0.798305
5109 201 4 8 8 8 2.92835 57.5797
7696 201 4 8 8 8 891.174 62.1131
3148 201 4 8 8 8 1068.75 3.32863
3627 201 4 8 8 8 2649.92 1.88164
4516 201 4 8 8 8 1251.44 1.11342
8566 201 4 8 8 8 2057.55 60.3794
4510 201 4 8 8 8 290.251 72.3092
5363 201 4 8 8 8 541.616 62.2546
7743 201 4 8 8 8 1430 2.87438
7499 201 4 8 8 8 1641.97 68.6725
9226 201 4 8 8 8 491.453 0.623998
1333 201 4 8 8 8 996.912 58.8186
7726 201 4 8 8 8 3750.64 3.11073
9003 201 4 8 8 8 6404.48 1.4538
1329 201 4 8 8 8 0.928081 61.6782
8898 201 4 8 8 8 16202.7 67.4344
4600 201 4 8 8 8 5401.14 1.7548
2281 201 4 8 8 8 19.1055 60.3852
2055 201 4 8 8 8 236.656 66.1566
2555 201 4 8 8 8 752.39 60.2131
862 201 4 8 8 8 52913 67.2059
6537 201 4 8 8 8 1284.96 3.34029
3938 201 4 8 8 8 7827.59 63.2532
3046 201 4 8 8 8 4.65153 59.267
7244 201 4 8 8 8 26207.2 2.41206
2348 201 4 8 8 8 876.416 60.3091
1224 201 4 8 8 8 4345.5 71.4787
1199 201 4 8 8 8 1218.34 57.3911
3717 201 4 8 8 8 6201.13 70.6764
6642 201 4 8 8 8 452.777 58.0386
1513 201 4 8 8 8 2319.04 0.652189
8419 201 4 8 8 8 0.960578 64.5478
3268 201 4 8 8 8 168.015 68.0434
2870 201 4 8 8 8 6.3918 61.5997
