Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
7532 265 6 9 9 9 10.2654 82.6096
1906 265 6 9 9 9 1278.58 54.322
8838 265 6 9 9 9 561.613 17.51
5583 265 6 9 9 9 0.883831 85.14
5118 265 6 9 9 9 1.19728 81.9367
1107 265 6 9 9 9 1150.46 82.5637
3183 265 6 9 9 9 12550.2 1.21097
877 265 6 9 9 9 0.894989 87.6655
5097 265 6 9 9 9 150.142 87.4149
4192 265 6 9 9 9 2591.07 88.8217
314 265 6 9 9 9 39.4991 82.0251
2408 265 6 9 9 9 208.203 76.4483
1433 265 6 9 9 9 391.986 97.1639
8751 265 6 9 9 9 0.950441 89.8961
6843 265 6 9 9 9 0.906856 81.307
821 265 6 9 9 9 3605.36 11.7341
7896 265 6 9 9 9 4359.4 80.7313
7309 265 6 9 9 9 12276.2 0.842614
8713 265 6 9 9 9 25931.7 1.30127
9365 265 6 9 9 9 141.574 87.8297
9499 265 6 9 9 9 216.075 93.675
3058 265 6 9 9 9 898.368 79.016
7703 265 6 9 9 9 951.014 82.0564
666 265 6 9 9 9 57540 0.646017
2548 265 6 9 9 9 2786.03 84.5271
1697 265 6 9 9 9 773.155 0.726153
5660 265 6 9 9 9 2119.01 81.1017
1293 265 6 9 9 9 1006.19 1.29751
449 265 6 9 9 9 4.16824 74.2083
229 265 6 9 9 9 2910.1 76.7254
6847 265 6 9 9 9 1098.31 86.8977
6203 265 6 9 9 9 0.918069 85.0949
9629 265 6 9 9 9 2482.66 82.3814
1096 265 6 9 9 9 1387.46 86.0158
4506 265 6 9 9 9 708.971 1.80103
98 265 6 9 9 9 5276.68 87.0359
5768 265 6 9 9 9 0.927575 81.3329
9233 265 6 9 9 9 4259.49 0.502794
3028 265 6 9 9 9 1709.68 14.3295
7167 265 6 9 9 9 1659.63 76.2039
6351 265 6 9 9 9 42.345 80.4907
5359 265 6 9 9 9 1.14803 84.9713
7061 265 6 9 9 9 3337.59 2.36243
6852 265 6 9 9 9 326.129 78.8769
6859 265 6 9 9 9 5495 0.918955
9286 265 6 9 9 9 1791.25 0.590739
2334 265 6 9 9 9 5501.85 81.9192
7314 265 6 9 9 9 1698.04 81.0665
6245 265 6 9 9 9 514.041 89.0557
240 265 6 9 9 9 417.491 86.9635
730 265 6 9 9 9 523.598 82.508
