Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
9855 276 6 9 9 10 45.9321 75.2625
7012 276 6 9 9 10 3395.3 5.81465
5689 276 6 9 9 10 1556.14 2.09367
7520 276 6 9 9 10 552.542 78.93
6636 276 6 9 9 10 1.02073 76.6275
1923 276 6 9 9 10 22505.8 89.423
5234 276 6 9 9 10 8044.78 86.0389
3091 276 6 9 9 10 933.432 77.5408
1845 276 6 9 9 10 18355.1 86.8858
6529 276 6 9 9 10 599.263 80.8487
1201 276 6 9 9 10 29686 85.4293
4830 276 6 9 9 10 31.5807 78.4943
1786 276 6 9 9 10 3245.53 84.0043
882 276 6 9 9 10 1000.63 72.6133
6782 276 6 9 9 10 0.91376 74.9466
8932 276 6 9 9 10 1839.15 1.64674
4502 276 6 9 9 10 0.898071 85.2274
2114 276 6 9 9 10 2936.36 87.5163
9099 276 6 9 9 10 2931.28 81.0388
9285 276 6 9 9 10 4109.92 0.985258
4732 276 6 9 9 10 2270.64 77.499
9332 276 6 9 9 10 0.934902 78.9412
154 276 6 9 9 10 22.2921 83.0803
8558 276 6 9 9 10 459.232 86.8631
7832 276 6 9 9 10 124.881 69.288
3969 276 6 9 9 10 54.9832 73.8056
4422 276 6 9 9 10 851.854 76.053
94 276 6 9 9 10 1843.65 2.34628
9710 276 6 9 9 10 5669.1 86.084
3672 276 6 9 9 10 4987.05 88.9386
5151 276 6 9 9 10 9.85349 78.2796
6628 276 6 9 9 10 8008.1 87.2446
4983 276 6 9 9 10 1530.81 3.53518
4513 276 6 9 9 10 1.37945 75.0248
6424 276 6 9 9 10 1343.43 90.3914
9756 276 6 9 9 10 1.07962 85.194
973 276 6 9 9 10 1351.97 4.23087
5657 276 6 9 9 10 343.058 0.576043
1341 276 6 9 9 10 5.43733 79.0107
908 276 6 9 9 10 0.891478 83.0806
6321 276 6 9 9 10 12629.2 86.6285
5600 276 6 9 9 10 2556.01 16.6086
2004 276 6 9 9 10 1978.7 3.43237
5584 276 6 9 9 10 498.381 82.9004
7027 276 6 9 9 10 2418.63 2.24411
1163 276 6 9 9 10 3574.29 85.3345
1627 276 6 9 9 10 422.003 75.3507
6971 276 6 9 9 10 8067 0.686934
3459 276 6 9 9 10 3276 83.7357
7807 276 6 9 9 10 3300.97 87.3527
5526 276 6 9 9 10 3928.92 2.42244
