Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
8980 160 4 6 7 8 717.518 59.3623
6730 160 4 6 7 8 649.393 0.593733
9089 160 4 6 7 8 2072.45 54.0933
8747 160 4 6 7 8 1073.98 57.5136
6858 160 4 6 7 8 2361.41 53.0081
440 160 4 6 7 8 16753.4 0.475751
6488 160 4 6 7 8 655.126 63.9316
8424 160 4 6 7 8 3733 3.00843
189 160 4 6 7 8 5781.3 56.0618
7291 160 4 6 7 8 1040.72 54.1889
1829 160 4 6 7 8 79.054 55.9194
4010 160 4 6 7 8 3458.86 1.2142
5718 160 4 6 7 8 4965.7 1.41915
1868 160 4 6 7 8 7624.86 1.25248
8090 160 4 6 7 8 1319.48 1.36409
1014 160 4 6 7 8 1113.85 56.2334
5448 160 4 6 7 8 617.357 59.9182
7580 160 4 6 7 8 1167.75 65.6189
2827 160 4 6 7 8 1531.62 63.0704
1900 160 4 6 7 8 2048.2 1.51448
9552 160 4 6 7 8 174.563 55.4867
7789 160 4 6 7 8 5025.56 3.00284
1533 160 4 6 7 8 0.965645 56.1075
5469 160 4 6 7 8 42.5441 53.514
643 160 4 6 7 8 21274.7 63.3982
6937 160 4 6 7 8 7657.31 0.490553
1977 160 4 6 7 8 4466.34 57.1868
2624 160 4 6 7 8 188.348 56.6912
3681 160 4 6 7 8 13.7389 56.022
5843 160 4 6 7 8 9054.55 56.9203
8288 160 4 6 7 8 3022.9 0.595832
1499 160 4 6 7 8 1031.85 55.3417
1252 160 4 6 7 8 721.259 63.2634
9833 160 4 6 7 8 12511 57.9152
7517 160 4 6 7 8 2227.78 60.5817
150 160 4 6 7 8 798.266 54.7194
7281 160 4 6 7 8 5707.39 57.5355
5382 160 4 6 7 8 14682.8 1.39226
4285 160 4 6 7 8 9286.61 1.09016
1677 160 4 6 7 8 2852.58 0.400905
8171 160 4 6 7 8 330.712 60.3893
371 160 4 6 7 8 2586.35 3.0927
9610 160 4 6 7 8 2444.56 1.56156
6786 160 4 6 7 8 5536.1 55.3522
4900 160 4 6 7 8 930.921 55.5815
190 160 4 6 7 8 1081.58 60.2208
8105 160 4 6 7 8 1135.54 82.107
7830 160 4 6 7 8 5613.55 0.481839
3153 160 4 6 7 8 1828.92 2.40745
397 160 4 6 7 8 3892.57 0.575749
4397 160 4 6 7 8 0.94781 58.4578
