Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
8387 136 4 4 7 8 1892.42 60.1475
4189 136 4 4 7 8 3516.59 3.89662
246 136 4 4 7 8 1559.07 54.0506
6052 136 4 4 7 8 2991.73 0.546861
1750 136 4 4 7 8 9590.19 2.07804
24 136 4 4 7 8 5172.91 1.24168
5722 136 4 4 7 8 432.318 1.29452
9287 136 4 4 7 8 0.972418 56.1787
6933 136 4 4 7 8 81525.4 1.07058
650 136 4 4 7 8 15615 53.352
6203 136 4 4 7 8 3567.41 54.3326
6614 136 4 4 7 8 3737.41 1.25599
9673 136 4 4 7 8 1077.37 58.656
6765 136 4 4 7 8 27051.7 54.4385
1840 136 4 4 7 8 10.8945 55.8275
1148 136 4 4 7 8 8.18421 55.6066
8968 136 4 4 7 8 3011.38 0.578772
4481 136 4 4 7 8 2996.2 59.105
9927 136 4 4 7 8 7979.04 0.667763
3266 136 4 4 7 8 411.188 53.9642
2435 136 4 4 7 8 1945.25 56.6617
3702 136 4 4 7 8 0.939428 58.3428
8988 136 4 4 7 8 3365.9 56.1616
1593 136 4 4 7 8 0.930203 58.3225
3606 136 4 4 7 8 1.22544 49.1774
2143 136 4 4 7 8 796.331 58.1307
2532 136 4 4 7 8 5661.24 59.1969
5242 136 4 4 7 8 4188.94 0.538078
1470 136 4 4 7 8 1857.14 1.75281
1604 136 4 4 7 8 8015.05 0.636429
3634 136 4 4 7 8 3398.5 54.4309
273 136 4 4 7 8 7342.97 49.967
8477 136 4 4 7 8 2354.26 3.79457
8642 136 4 4 7 8 1003.96 60.2308
4868 136 4 4 7 8 314.307 0.556899
891 136 4 4 7 8 5280.26 1.74813
7174 136 4 4 7 8 981.644 57.6603
8041 136 4 4 7 8 29830.6 59.784
7215 136 4 4 7 8 11572.9 80.7817
2361 136 4 4 7 8 7263.73 53.0675
3382 136 4 4 7 8 11346.3 1.12509
5864 136 4 4 7 8 2347.79 1.593
4374 136 4 4 7 8 2732.56 1.39022
2154 136 4 4 7 8 4037.94 52.6478
2426 136 4 4 7 8 3440.32 0.436857
7466 136 4 4 7 8 740.228 1.05673
1981 136 4 4 7 8 18.469 47.5496
2650 136 4 4 7 8 1080.18 53.1867
4051 136 4 4 7 8 1718.68 3.55587
9056 136 4 4 7 8 5213.45 0.662178
6814 136 4 4 7 8 74510.2 0.341078
