Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
4591 211 6 6 8 10 391.073 100.158
6090 211 6 6 8 10 94908.5 1.7783
6554 211 6 6 8 10 4.83169 114.225
635 211 6 6 8 10 618.27 152.32
6595 211 6 6 8 10 1308.73 113.971
2096 211 6 6 8 10 625.545 97.659
6208 211 6 6 8 10 272.85 114.86
6469 211 6 6 8 10 3778.05 10.9717
2070 211 6 6 8 10 1509.32 97.0748
910 211 6 6 8 10 30313.4 1.30591
9618 211 6 6 8 10 1786.3 9.6117
3128 211 6 6 8 10 1964.36 1.96708
1487 211 6 6 8 10 1508.16 110.589
6136 211 6 6 8 10 40.9648 105.443
2384 211 6 6 8 10 6.31932 98.6838
2162 211 6 6 8 10 537.672 120.341
3878 211 6 6 8 10 331.566 115.045
6758 211 6 6 8 10 746.704 117.728
5619 211 6 6 8 10 2604.86 93.7644
2611 211 6 6 8 10 5049.58 113.304
4140 211 6 6 8 10 176277 15.2681
8690 211 6 6 8 10 1.02406 110.76
5596 211 6 6 8 10 3406.29 15.0492
3872 211 6 6 8 10 164.521 112.259
5128 211 6 6 8 10 201046 2.58735
447 211 6 6 8 10 0.957175 111.247
639 211 6 6 8 10 2975.55 112.132
2045 211 6 6 8 10 2038.36 2.80911
4586 211 6 6 8 10 23183.2 116.641
287 211 6 6 8 10 1225.16 117.818
215 211 6 6 8 10 180.255 101.015
7804 211 6 6 8 10 32.6842 177.373
2133 211 6 6 8 10 0.914469 172
9668 211 6 6 8 10 1.5197 135.147
2468 211 6 6 8 10 1289.78 5.68592
5785 211 6 6 8 10 737.887 120.984
7077 211 6 6 8 10 526.921 113.15
4097 211 6 6 8 10 10560.7 3.05789
2350 211 6 6 8 10 1147.71 119.275
9854 211 6 6 8 10 2230.84 146.493
507 211 6 6 8 10 362.029 108.716
5896 211 6 6 8 10 574.985 121.81
5736 211 6 6 8 10 2149.82 7.67604
5572 211 6 6 8 10 0.944399 119.144
3194 211 6 6 8 10 3612.18 3.83029
8256 211 6 6 8 10 2341.58 118.518
2631 211 6 6 8 10 11532.1 112.979
2185 211 6 6 8 10 1.00107 111.811
9497 211 6 6 8 10 16663.7 1.50404
5091 211 6 6 8 10 14154.7 2.39295
6604 211 6 6 8 10 1051.42 1.43443
