Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
2152 201 6 6 8 9 703.305 65.5641
2791 201 6 6 8 9 1.1739 67.8656
7919 201 6 6 8 9 1422.65 0.483755
1334 201 6 6 8 9 15805.7 63.0747
6018 201 6 6 8 9 168.668 65.968
3753 201 6 6 8 9 1114.96 65.6521
9882 201 6 6 8 9 422.344 64.9648
3759 201 6 6 8 9 638.751 59.476
2766 201 6 6 8 9 1502.1 69.5941
6506 201 6 6 8 9 256.169 65.7045
1859 201 6 6 8 9 893.957 66.5973
9649 201 6 6 8 9 2041.97 66.131
2031 201 6 6 8 9 0.903677 67.8558
8196 201 6 6 8 9 436.963 71.8781
4975 201 6 6 8 9 0.880861 66.1192
9401 201 6 6 8 9 5545.48 62.4056
521 201 6 6 8 9 729.556 2.87858
469 201 6 6 8 9 3983.33 1.65103
5453 201 6 6 8 9 646.525 60.2066
3970 201 6 6 8 9 81.5697 63.8144
2609 201 6 6 8 9 11714 0.757383
1474 201 6 6 8 9 19.2538 56.9018
2425 201 6 6 8 9 5389.91 57.3693
5896 201 6 6 8 9 50.9988 68.7115
5454 201 6 6 8 9 8147.71 0.517975
467 201 6 6 8 9 2807.85 25.7203
119 201 6 6 8 9 88.4644 62.5121
6892 201 6 6 8 9 772.183 71.2285
5033 201 6 6 8 9 17550.6 68.8611
5358 201 6 6 8 9 1.03561 64.421
4422 201 6 6 8 9 113.347 69.8612
7951 201 6 6 8 9 0.903082 68.7927
571 201 6 6 8 9 2024.34 72.7916
609 201 6 6 8 9 0.869403 68.101
284 201 6 6 8 9 961.536 70.9087
8442 201 6 6 8 9 1049.03 61.4164
2635 201 6 6 8 9 1243.51 1.28421
6957 201 6 6 8 9 16659.5 66.5
8438 201 6 6 8 9 5386.71 70.1814
7223 201 6 6 8 9 781.699 3.54524
2657 201 6 6 8 9 10725.7 67.5337
2678 201 6 6 8 9 2038.29 0.520964
5045 201 6 6 8 9 299.483 63.0946
2622 201 6 6 8 9 1010.85 72.6771
123 201 6 6 8 9 4102.61 69.1593
8201 201 6 6 8 9 307.634 68.761
4732 201 6 6 8 9 0.942263 75.0207
9075 201 6 6 8 9 3567.13 2.40391
674 201 6 6 8 9 1645.79 3.08155
7874 201 6 6 8 9 7781.83 88.296
6099 201 6 6 8 9 300.559 95.2895
