Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
8674 134 4 5 5 10 5528.34 0.754689
6572 134 4 5 5 10 7446.02 3.54249
8430 134 4 5 5 10 4379.52 54.3594
5292 134 4 5 5 10 37.1573 54.092
3099 134 4 5 5 10 3069.11 2.63336
5240 134 4 5 5 10 1500.25 0.853098
3937 134 4 5 5 10 0.948084 56.7082
5226 134 4 5 5 10 19269.6 7.42381
2466 134 4 5 5 10 404.931 55.9627
3909 134 4 5 5 10 52.4351 53.4082
6924 134 4 5 5 10 2239.6 0.980153
8972 134 4 5 5 10 2656.66 1.60442
2480 134 4 5 5 10 0.907795 59.9236
4073 134 4 5 5 10 916.479 1.29831
181 134 4 5 5 10 756.029 60.0393
2818 134 4 5 5 10 1.19 53.5271
9805 134 4 5 5 10 3824.32 61.4747
2615 134 4 5 5 10 208.645 51.7759
1792 134 4 5 5 10 10179.2 54.1075
2464 134 4 5 5 10 578.24 2.33249
2991 134 4 5 5 10 1844.51 51.7477
300 134 4 5 5 10 3344.77 54.755
4932 134 4 5 5 10 9.67415 54.9759
1759 134 4 5 5 10 2037.42 0.73236
1504 134 4 5 5 10 637.603 59.9735
5401 134 4 5 5 10 0.899358 58.9598
6831 134 4 5 5 10 3980.85 1.35653
658 134 4 5 5 10 6938.73 1.78409
5107 134 4 5 5 10 1604.83 52.911
7658 134 4 5 5 10 838.419 49.5006
9585 134 4 5 5 10 859.151 0.580179
129 134 4 5 5 10 1036.44 61.5622
318 134 4 5 5 10 2.64488 53.7084
8386 134 4 5 5 10 42894.6 0.438106
2923 134 4 5 5 10 629.854 0.602607
2090 134 4 5 5 10 150.942 79.5983
6912 134 4 5 5 10 5993.69 55.1247
4869 134 4 5 5 10 2509.74 54.4696
8411 134 4 5 5 10 881.62 52.1912
5732 134 4 5 5 10 1437.65 1.60364
2172 134 4 5 5 10 1200.78 1.17411
4434 134 4 5 5 10 2629.58 7.27348
2675 134 4 5 5 10 222.312 57.6934
2666 134 4 5 5 10 4643.38 60.0834
2212 134 4 5 5 10 204.831 56.115
4800 134 4 5 5 10 814.164 57.7108
1415 134 4 5 5 10 59.7992 50.2173
908 134 4 5 5 10 166.667 55.3293
3968 134 4 5 5 10 1202.34 54.1982
8216 134 4 5 5 10 367.774 52.3874
4576 134 4 5 5 10 261.443 55.9425
