Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
8547 169 4 6 7 9 7371.45 1.46984
763 169 4 6 7 9 389.584 60.9931
1071 169 4 6 7 9 593.835 65.8245
5201 169 4 6 7 9 2431.65 1.44407
6249 169 4 6 7 9 3.33344 57.054
6409 169 4 6 7 9 25.5829 59.3948
8799 169 4 6 7 9 838.434 52.6078
1113 169 4 6 7 9 336.005 1.93928
7298 169 4 6 7 9 590.452 60.8704
5830 169 4 6 7 9 3020.33 0.340523
9021 169 4 6 7 9 1780.46 64.1746
4408 169 4 6 7 9 726.466 66.691
8772 169 4 6 7 9 1341.75 0.414474
9693 169 4 6 7 9 2388.12 11.2628
6788 169 4 6 7 9 480.563 1.01884
5512 169 4 6 7 9 4157.11 0.677735
5899 169 4 6 7 9 0.954921 55.1032
8654 169 4 6 7 9 1867.64 64.644
5041 169 4 6 7 9 2125.24 0.412579
5779 169 4 6 7 9 4332.94 5.02125
2718 169 4 6 7 9 36850.2 0.564183
495 169 4 6 7 9 2845.79 60.3717
8382 169 4 6 7 9 2634.41 64.9355
3969 169 4 6 7 9 2802.85 64.0698
5279 169 4 6 7 9 22545.9 0.51219
927 169 4 6 7 9 1077.66 56.0385
5656 169 4 6 7 9 2980.93 2.41643
4985 169 4 6 7 9 60.6367 58.0392
2317 169 4 6 7 9 301.731 59.7996
1650 169 4 6 7 9 0.953664 56.7945
3460 169 4 6 7 9 10757.8 2.22551
1729 169 4 6 7 9 1067.45 0.549682
8130 169 4 6 7 9 2955.44 0.411491
1973 169 4 6 7 9 1364.3 54.3173
8284 169 4 6 7 9 127.522 63.1481
583 169 4 6 7 9 13323.4 10.3312
3061 169 4 6 7 9 1949.99 10.6272
6929 169 4 6 7 9 1824.74 0.686619
94 169 4 6 7 9 340.889 53.4437
3711 169 4 6 7 9 2604.87 59.7725
7638 169 4 6 7 9 3.21119 77.3948
1659 169 4 6 7 9 3.61983 56.2071
6990 169 4 6 7 9 18.0104 56.2737
5208 169 4 6 7 9 696.329 56.219
3932 169 4 6 7 9 5406.38 54.5141
4558 169 4 6 7 9 16875.1 1.2974
8723 169 4 6 7 9 2777.3 0.340116
1248 169 4 6 7 9 737.607 5.42975
371 169 4 6 7 9 3296.43 0.755646
1862 169 4 6 7 9 877.045 54.7771
1733 169 4 6 7 9 1827.91 63.2576
