Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
8781 186 5 6 7 10 1732.87 2.75112
6377 186 5 6 7 10 641.902 52.6328
1937 186 5 6 7 10 4755.71 3.09864
4400 186 5 6 7 10 1649.34 59.9088
2359 186 5 6 7 10 1045.09 66.7818
4937 186 5 6 7 10 310.558 64.0414
338 186 5 6 7 10 3592.71 59.2452
1801 186 5 6 7 10 495.399 65.8377
3907 186 5 6 7 10 6868.64 0.749039
9587 186 5 6 7 10 1680.01 57.3871
7848 186 5 6 7 10 5384.4 1.42018
5222 186 5 6 7 10 1410.16 1.07847
918 186 5 6 7 10 796.663 64.2939
753 186 5 6 7 10 37.8815 62.0372
8319 186 5 6 7 10 233.504 59.4511
1405 186 5 6 7 10 305.767 64.6864
9863 186 5 6 7 10 3474.69 1.04482
9638 186 5 6 7 10 2286.77 60.9149
6285 186 5 6 7 10 19614.6 61.6035
733 186 5 6 7 10 791.833 57.6785
7478 186 5 6 7 10 84.7646 58.0799
2232 186 5 6 7 10 52.9402 62.9377
1548 186 5 6 7 10 17301.6 0.445034
2062 186 5 6 7 10 182.475 65.582
7924 186 5 6 7 10 3834.16 9.32008
6325 186 5 6 7 10 2367.56 2.19199
1721 186 5 6 7 10 2.07536 58.931
8634 186 5 6 7 10 292.488 57.0726
3454 186 5 6 7 10 1138.77 57.9202
4499 186 5 6 7 10 129.117 59.2421
6505 186 5 6 7 10 587.463 66.6946
5250 186 5 6 7 10 1793.6 1.06822
6538 186 5 6 7 10 1427.85 61.7297
5746 186 5 6 7 10 3.0787 62.0779
1204 186 5 6 7 10 165.154 59.2369
297 186 5 6 7 10 3417.9 59.9078
9497 186 5 6 7 10 16663.7 3.07145
3885 186 5 6 7 10 0.881241 65.1084
7865 186 5 6 7 10 232.071 54.864
680 186 5 6 7 10 3250.04 60.6527
1492 186 5 6 7 10 114.257 61.8582
6989 186 5 6 7 10 30.2174 60.7062
9248 186 5 6 7 10 63497.3 1.31436
1892 186 5 6 7 10 832.638 61.0122
5660 186 5 6 7 10 3056.71 0.498722
5831 186 5 6 7 10 2338.6 1.32375
7458 186 5 6 7 10 240263 65.9339
8505 186 5 6 7 10 4649.5 1.39707
8045 186 5 6 7 10 1906.59 65.6511
8714 186 5 6 7 10 921.307 8.25911
7031 186 5 6 7 10 98.795 57.2788
