Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
1136 125 5 5 6 6 861.491 0.939749
5597 125 5 5 6 6 8128.45 60.261
2621 125 5 5 6 6 2435.25 3.87989
2404 125 5 5 6 6 297.122 59.2199
2981 125 5 5 6 6 2557.28 50.8297
3344 125 5 5 6 6 4179.78 0.550179
3076 125 5 5 6 6 3019.89 53.9885
4897 125 5 5 6 6 514.744 54.5723
8119 125 5 5 6 6 1000.95 0.424894
7800 125 5 5 6 6 4018.44 0.569002
2101 125 5 5 6 6 25229.1 1.16756
7664 125 5 5 6 6 21260.7 1.18891
2735 125 5 5 6 6 4771.27 14.7417
3422 125 5 5 6 6 3890.19 0.572809
6419 125 5 5 6 6 1517.14 2.81651
1328 125 5 5 6 6 4213.89 52.1056
724 125 5 5 6 6 3289.38 60.275
85 125 5 5 6 6 541.962 0.858971
6849 125 5 5 6 6 1501.9 0.560838
7278 125 5 5 6 6 393.652 51.3449
110 125 5 5 6 6 334.461 48.1004
5550 125 5 5 6 6 1054.45 56.4682
7194 125 5 5 6 6 775.796 48.864
3132 125 5 5 6 6 3929.08 1.51124
5448 125 5 5 6 6 2330.11 1.23944
3253 125 5 5 6 6 2166 1.40583
1078 125 5 5 6 6 8.41263 55.9823
2693 125 5 5 6 6 1762.69 3.52034
3508 125 5 5 6 6 2377.43 0.86043
6422 125 5 5 6 6 910.624 8.69675
6456 125 5 5 6 6 4410.07 1.52996
636 125 5 5 6 6 6419.76 3.95301
5169 125 5 5 6 6 26582.7 57.7578
420 125 5 5 6 6 53.8815 52.4164
4474 125 5 5 6 6 39284.5 30.3311
4134 125 5 5 6 6 437.607 46.2117
7271 125 5 5 6 6 7935.88 1.31902
9806 125 5 5 6 6 268.643 51.9624
6132 125 5 5 6 6 1489.45 0.485607
3484 125 5 5 6 6 280.079 54.7149
1040 125 5 5 6 6 2007.89 0.722856
7686 125 5 5 6 6 1043.08 5.61419
5578 125 5 5 6 6 4225.26 59.7066
3263 125 5 5 6 6 2398.18 0.437658
2641 125 5 5 6 6 138877 1.12194
168 125 5 5 6 6 3844.82 3.57222
6015 125 5 5 6 6 574.877 61.3214
8541 125 5 5 6 6 448.271 1.43891
817 125 5 5 6 6 257.836 58.3733
9425 125 5 5 6 6 5319.31 57.368
3668 125 5 5 6 6 27431.7 3.20507
