Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
3948 289 4 10 10 10 823.004 12.3954
2262 289 4 10 10 10 15350.8 1.13227
2393 289 4 10 10 10 519.574 79.9036
8713 289 4 10 10 10 1769.37 74.3978
2857 289 4 10 10 10 849.872 81.1469
7549 289 4 10 10 10 2727.33 81.6651
4938 289 4 10 10 10 48.5889 83.9803
2365 289 4 10 10 10 1169.11 84.8476
7502 289 4 10 10 10 6115.83 86.921
5164 289 4 10 10 10 1.15981e+06 2.21088
3115 289 4 10 10 10 1718.44 2.69189
920 289 4 10 10 10 28057.6 1.15492
2224 289 4 10 10 10 972.14 14.3835
1233 289 4 10 10 10 1940.82 84.6057
5041 289 4 10 10 10 2125.24 1.06616
7257 289 4 10 10 10 3.38339 75.3784
4115 289 4 10 10 10 981.147 87.4056
7006 289 4 10 10 10 10129.5 78.6765
6790 289 4 10 10 10 962.044 75.103
5483 289 4 10 10 10 1.01274 74.7121
8257 289 4 10 10 10 691.245 5.24433
1493 289 4 10 10 10 635.057 78.6126
1369 289 4 10 10 10 2730.74 78.5821
74 289 4 10 10 10 1.2428 78.5011
7872 289 4 10 10 10 784.75 85.9177
4263 289 4 10 10 10 218.042 80.5783
5836 289 4 10 10 10 2405.6 1.60481
5036 289 4 10 10 10 15953.6 78.7115
7562 289 4 10 10 10 7648.91 77.4895
9203 289 4 10 10 10 0.907583 78.1531
6904 289 4 10 10 10 974.118 78.4695
7858 289 4 10 10 10 729.433 84.8571
168 289 4 10 10 10 445.38 80.9608
2281 289 4 10 10 10 410.411 82.8213
2665 289 4 10 10 10 0.951589 79.7715
7896 289 4 10 10 10 4926.92 77.0999
457 289 4 10 10 10 363.402 74.0384
9154 289 4 10 10 10 1689.29 75.3555
5288 289 4 10 10 10 1.47327 74.9301
3679 289 4 10 10 10 910.29 86.1874
8555 289 4 10 10 10 1553.82 80.7073
4838 289 4 10 10 10 0.896071 79.1263
2670 289 4 10 10 10 864.117 74.3641
5428 289 4 10 10 10 1068.57 81.8992
481 289 4 10 10 10 1315.77 79.7576
5484 289 4 10 10 10 5901.72 77.1827
6735 289 4 10 10 10 1023.59 32.5952
5362 289 4 10 10 10 0.907135 84.4029
6832 289 4 10 10 10 989.307 87.5219
4172 289 4 10 10 10 4203.09 1.73002
9749 289 4 10 10 10 1561.34 73.3568
