Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
8593 145 6 6 6 6 567035 1.35315
2417 145 6 6 6 6 677.946 61.7084
6534 145 6 6 6 6 2752.74 0.569953
7396 145 6 6 6 6 4142.33 1.88086
2952 145 6 6 6 6 100.935 53.8013
1498 145 6 6 6 6 13544.1 0.512765
1250 145 6 6 6 6 6684.94 55.8285
3321 145 6 6 6 6 56275 62.9428
6042 145 6 6 6 6 1241.35 53.1749
1048 145 6 6 6 6 2100.96 53.9851
2878 145 6 6 6 6 14591.9 1.49193
717 145 6 6 6 6 3428.83 2.12855
2147 145 6 6 6 6 2676.48 54.4461
2891 145 6 6 6 6 2927.06 1.22277
533 145 6 6 6 6 3361.37 0.552416
4204 145 6 6 6 6 118.488 57.6509
6723 145 6 6 6 6 2700.15 0.662805
640 145 6 6 6 6 32.8686 56.0156
8709 145 6 6 6 6 1884.22 2.81448
6742 145 6 6 6 6 8598.68 54.3329
6515 145 6 6 6 6 3496.57 55.5005
4667 145 6 6 6 6 30258.8 63.4386
3543 145 6 6 6 6 5301.66 0.818503
1658 145 6 6 6 6 27.6464 58.2965
3679 145 6 6 6 6 977.436 0.881928
8970 145 6 6 6 6 180.034 54.3124
88 145 6 6 6 6 20673.8 0.389805
5926 145 6 6 6 6 816.469 57.6359
4078 145 6 6 6 6 2659.4 1.66769
702 145 6 6 6 6 1387.06 2.63682
8496 145 6 6 6 6 1385.29 58.478
3538 145 6 6 6 6 3023.61 1.65683
4836 145 6 6 6 6 1569.34 1.56547
4492 145 6 6 6 6 2096.21 1.16514
9839 145 6 6 6 6 290.941 54.6947
9252 145 6 6 6 6 0.957263 55.8611
896 145 6 6 6 6 71.6003 62.4464
9717 145 6 6 6 6 9319.16 1.42912
8586 145 6 6 6 6 3309.13 1.85986
1878 145 6 6 6 6 1337.39 10.3465
1258 145 6 6 6 6 3114.76 55.8933
2161 145 6 6 6 6 2171.2 1.13174
2662 145 6 6 6 6 959.71 1.58389
3193 145 6 6 6 6 23493.2 56.8271
1515 145 6 6 6 6 1027.54 1.63061
1143 145 6 6 6 6 1736.21 1.83484
1293 145 6 6 6 6 1006.19 0.540935
6622 145 6 6 6 6 4497.23 2.04918
8293 145 6 6 6 6 284.426 55.9354
2605 145 6 6 6 6 1626.8 0.545556
1686 145 6 6 6 6 268.038 64.9607
