Seed  np arch1 arch2 chi2/dat duration
2471 78 7 7 28.5661 137.04
8228 78 7 7 9.89419 161.068
8213 78 7 7 10.0422 130.584
8770 78 7 7 222.936 22.8905
1069 78 7 7 6.12673 143.883
4762 78 7 7 1.46379 137.596
2303 78 7 7 13.5288 152.198
1755 78 7 7 24.7304 163.609
9966 78 7 7 43.749 132.458
4616 78 7 7 4.22689 132.541
3036 78 7 7 1.64561 134.585
8812 78 7 7 66.3133 125.763
8950 78 7 7 0.428366 149.346
8472 78 7 7 65.8775 2.48337
8136 78 7 7 77.5235 123.185
6186 78 7 7 49.8633 108.845
1129 78 7 7 0.516394 153.53
5439 78 7 7 1.71287 131.542
8178 78 7 7 198.289 147.996
813 78 7 7 46.7153 132.968
9446 78 7 7 21.838 137.398
2232 78 7 7 0.521584 140.9
2121 78 7 7 4.16934 158.671
753 78 7 7 8863.38 1.60233
3281 78 7 7 3.76727 159.577
3538 78 7 7 4.81609 110.125
6148 78 7 7 0.452613 151.549
4145 78 7 7 25.3417 128.571
2498 78 7 7 0.712361 139.814
4073 78 7 7 4.97914 161.484
9628 78 7 7 0.663108 147.072
1763 78 7 7 14.88 129.741
5026 78 7 7 23.777 160.626
5279 78 7 7 9.82811 128.566
8697 78 7 7 0.484183 142.877
2799 78 7 7 0.54092 152.889
186 78 7 7 0.616799 142.069
2871 78 7 7 7.13595 171.067
6991 78 7 7 20.9146 126.577
7415 78 7 7 19.7478 123.931
4492 78 7 7 2624.1 1.61217
2913 78 7 7 10.4011 144.54
6746 78 7 7 9.98524 164.735
1913 78 7 7 30.4018 119.902
4727 78 7 7 0.691542 135.427
1967 78 7 7 0.290141 163.478
7656 78 7 7 12.6076 144.717
305 78 7 7 32.6368 141.814
9415 78 7 7 35.0903 108.088
2530 78 7 7 59.7733 131.686
8741 78 7 7 63.8545 150.602
