Seed  np arch1 arch2 chi2/dat duration
733 51 7 4 255.124 96.943
2966 51 7 4 91.354 98.0548
5809 51 7 4 82.5906 58.2192
7501 51 7 4 38.2845 109.63
7374 51 7 4 0.660984 104.846
8608 51 7 4 23.3064 84.0469
531 51 7 4 24.1968 83.6832
2775 51 7 4 3.23326 89.5799
4810 51 7 4 61.7307 1.17316
9096 51 7 4 7.0032 89.3156
3253 51 7 4 82.314 2.19813
9041 51 7 4 277.434 87.7528
2881 51 7 4 43.3972 84.0429
663 51 7 4 330.052 99.2912
2166 51 7 4 24.1751 100.026
3407 51 7 4 5.63928 87.4069
1424 51 7 4 168.362 89.9579
3259 51 7 4 0.772962 109.634
8088 51 7 4 8.19574 89.0762
3744 51 7 4 65.9142 2.79214
9382 51 7 4 6.15355 99.7909
9512 51 7 4 6.27765 89.8317
3416 51 7 4 13.9158 90.9756
5268 51 7 4 59.4182 101.796
6627 51 7 4 102.394 111.626
1628 51 7 4 101.978 78.8013
1138 51 7 4 9.90397 91.3367
5993 51 7 4 0.636422 103.86
4792 51 7 4 28.4811 84.4585
4066 51 7 4 41.5491 104.118
1763 51 7 4 220.99 99.8312
9921 51 7 4 61.1107 112.446
9083 51 7 4 0.782886 105.481
4890 51 7 4 23.6821 111.535
279 51 7 4 55.8612 85.6962
2475 51 7 4 48.9204 102.686
6552 51 7 4 112.236 0.807136
1934 51 7 4 0.599297 97.588
9267 51 7 4 1.04138 88.6225
1616 51 7 4 187.119 85.7219
205 51 7 4 88.5755 1.27185
8778 51 7 4 15.0951 88.1053
6293 51 7 4 0.485153 106.302
8701 51 7 4 8.47811 75.0722
5178 51 7 4 0.61753 105.611
7889 51 7 4 0.54658 90.6052
4548 51 7 4 289.526 105.026
9333 51 7 4 0.749447 81.7153
8846 51 7 4 7.18443 82.8014
3462 51 7 4 129.062 107.889
7611 51 7 4 2500.58 1.05551
