Seed  np arch1 arch2 chi2/dat duration
2166 107 9 8 0.695295 169.552
1808 107 9 8 2.56113 213.486
4901 107 9 8 0.384376 206.113
1549 107 9 8 0.679995 220.025
5027 107 9 8 30.4883 204.973
6220 107 9 8 8.3026 182.105
1527 107 9 8 10.6949 183.67
3420 107 9 8 0.58082 164.892
1203 107 9 8 16.5989 195.261
2307 107 9 8 66.752 171.569
1545 107 9 8 9.8664 191.244
9375 107 9 8 0.587566 201.932
2319 107 9 8 14.5247 236.643
2447 107 9 8 0.676376 169.387
6555 107 9 8 45.3542 234.969
3899 107 9 8 0.500582 200.886
8703 107 9 8 0.474965 201.196
7904 107 9 8 170.817 55.4469
53 107 9 8 24.518 242.979
6614 107 9 8 20.4701 158.778
4189 107 9 8 168.995 237.813
873 107 9 8 157.554 205.845
2250 107 9 8 0.457554 210.265
4173 107 9 8 0.547586 175.938
5473 107 9 8 2.34136 175.513
947 107 9 8 0.552378 205.519
3820 107 9 8 0.639136 160.211
269 107 9 8 89.3573 192.548
2701 107 9 8 0.714893 171.046
4416 107 9 8 0.515281 209.289
514 107 9 8 2.42676 184.731
3998 107 9 8 19.1599 233.27
1307 107 9 8 45.432 178.227
4256 107 9 8 24.9889 165.26
2699 107 9 8 25.8381 181.709
7838 107 9 8 0.488848 189.406
1472 107 9 8 20.0486 189.635
190 107 9 8 0.599328 210.866
1100 107 9 8 0.702652 207.9
379 107 9 8 13.633 199.915
8536 107 9 8 31.1025 193.942
4009 107 9 8 18.6773 212.077
5103 107 9 8 44.4553 162.382
5958 107 9 8 1.67928 185.583
3599 107 9 8 76.4839 188.671
9101 107 9 8 34.6176 170.948
6190 107 9 8 0.58569 210.502
800 107 9 8 54.366 162.81
871 107 9 8 50.5347 211.753
1554 107 9 8 0.564946 212.548
3487 107 9 8 6.41741 161.548
