Seed  np arch1 arch2 chi2/dat duration
5581 37 6 3 205.48 63.79
4597 37 6 3 104.29 80.3863
1700 37 6 3 83.045 61.7405
4880 37 6 3 130.036 1.42096
2394 37 6 3 16.4668 53.9862
9301 37 6 3 15.0294 71.1874
6162 37 6 3 98.6967 62.6002
988 37 6 3 316.551 1.00217
2056 37 6 3 0.83392 78.5201
4587 37 6 3 244.388 1.17927
4248 37 6 3 1.39266 64.0267
1388 37 6 3 44.9329 76.052
1338 37 6 3 25.8602 79.5044
3306 37 6 3 385.749 1.00345
7686 37 6 3 18.224 63.1025
7609 37 6 3 2858.28 1.25595
4227 37 6 3 286.698 0.498751
3276 37 6 3 649.845 0.582581
3127 37 6 3 39.3455 0.753575
616 37 6 3 402.256 54.1282
1469 37 6 3 164.052 8.11893
6674 37 6 3 27.7059 57.6701
2094 37 6 3 379.566 0.845022
9256 37 6 3 189.721 65.4738
5475 37 6 3 23.1463 73.3208
3394 37 6 3 563.013 1.0832
8850 37 6 3 85.8684 54.3325
1709 37 6 3 194.716 66.255
432 37 6 3 11.9302 61.5008
80 37 6 3 598.398 79.695
1406 37 6 3 282.742 2.26377
8669 37 6 3 8.79658 64.1932
9697 37 6 3 60.4202 69.7471
1707 37 6 3 1.73453 75.3059
8612 37 6 3 22.1334 60.5237
1964 37 6 3 0.635245 71.3907
9029 37 6 3 28.6727 67.4952
1481 37 6 3 181.614 1.00542
7660 37 6 3 5.06129 58.2348
2410 37 6 3 45.8549 78.0121
9448 37 6 3 40.9137 2.00689
1552 37 6 3 48.5881 70.3658
7103 37 6 3 13.3546 67.9883
4426 37 6 3 761.518 0.750978
929 37 6 3 23.1879 62.6962
7345 37 6 3 75.6961 52.644
339 37 6 3 36.252 74.2798
2939 37 6 3 615.682 1.42569
1737 37 6 3 467.01 0.418693
4958 37 6 3 3484.12 0.593793
9098 37 6 3 82.452 61.9075
