Seed  np arch1 arch2 chi2/dat duration
2701 77 8 6 4.3883 140.445
1008 77 8 6 0.53662 161.35
6636 77 8 6 21.0103 130.12
6105 77 8 6 0.564648 159.643
6946 77 8 6 0.847459 121.588
4742 77 8 6 1.64573 152.884
9067 77 8 6 182.916 156.001
9118 77 8 6 3.15255 108.878
860 77 8 6 1.06162 126.996
6306 77 8 6 1.90944 140.138
5873 77 8 6 26.2856 133.33
1762 77 8 6 24.6044 157.181
1581 77 8 6 12.4254 145.26
9638 77 8 6 13.5239 145.683
4935 77 8 6 19.0825 153.731
2155 77 8 6 17.8305 135.105
5621 77 8 6 77.9825 112.651
8820 77 8 6 138.317 117.623
2894 77 8 6 0.993876 144.424
2423 77 8 6 135.627 129.792
8239 77 8 6 61.1688 123.205
4194 77 8 6 2.64353 144.53
2257 77 8 6 6.1917 126.454
6744 77 8 6 84.8588 119.876
5775 77 8 6 107.783 127.648
1801 77 8 6 14.7681 125.976
145 77 8 6 30.1549 128.384
1552 77 8 6 23.3007 133.132
3565 77 8 6 6.34402 144.591
8048 77 8 6 0.552305 152.376
1570 77 8 6 1.03634 146.512
4574 77 8 6 0.775493 139.484
5152 77 8 6 2.8708 150.55
5182 77 8 6 106.516 2.34042
5298 77 8 6 0.594434 132.453
2132 77 8 6 5.1177 130.727
9349 77 8 6 79.2142 155.244
7922 77 8 6 661.876 3.70324
1296 77 8 6 89.2387 132.886
8223 77 8 6 3.74154 93.2338
6921 77 8 6 0.916248 128.24
2932 77 8 6 1.99588 151.674
1311 77 8 6 113.912 2.11507
9851 77 8 6 19.6704 124.202
2359 77 8 6 57.5456 109.08
9543 77 8 6 172.069 1.8067
9951 77 8 6 6.28045 121.208
8124 77 8 6 0.445792 156.843
2555 77 8 6 317.896 127.094
7209 77 8 6 1.07822 120.358
4855 77 8 6 7.1408 122.896
