Seed  np arch1 arch2 chi2/dat duration
808 141 10 10 0.36258 226.207
8586 141 10 10 5.80136 243.47
519 141 10 10 1.05737 222.206
2432 141 10 10 2.48274 292.729
7571 141 10 10 0.616832 287.028
8098 141 10 10 0.533821 234.865
1136 141 10 10 18.5491 227.957
2593 141 10 10 0.508227 254.27
1309 141 10 10 0.396826 274.564
4002 141 10 10 204.494 239.288
1090 141 10 10 9.98185 241.56
3595 141 10 10 58.5935 209.291
4836 141 10 10 5.29392 253.376
4018 141 10 10 6.59204 197.649
5422 141 10 10 0.624132 238.633
9837 141 10 10 227.319 267.713
9742 141 10 10 11.4643 247.75
8015 141 10 10 0.784393 249.514
1805 141 10 10 12.1388 246.456
3204 141 10 10 0.376985 290.192
4419 141 10 10 71.2074 208.74
7425 141 10 10 1.25612 280.735
9459 141 10 10 1.44688 277.309
6027 141 10 10 5.75976 308.173
5653 141 10 10 2.79576 267.986
8978 141 10 10 12.8059 264.424
2618 141 10 10 46.561 266.206
5410 141 10 10 9.72734 263.979
2381 141 10 10 1.13895 214.667
9105 141 10 10 0.557112 243.041
1294 141 10 10 4.90051 240.12
4923 141 10 10 0.339591 290.784
45 141 10 10 53.0457 292.683
124 141 10 10 0.461199 238.695
5442 141 10 10 12.8573 237.581
4088 141 10 10 200.057 204.569
407 141 10 10 1.39781 238.395
2259 141 10 10 13.8167 257.625
5953 141 10 10 2.73642 207.561
3846 141 10 10 441.877 4.29165
1118 141 10 10 48.7617 251.955
8545 141 10 10 0.513626 235.377
9745 141 10 10 0.751913 239.174
1085 141 10 10 1.36553 253.455
1505 141 10 10 4.38887 208.573
1213 141 10 10 0.600185 233.225
2430 141 10 10 24.4873 234.494
5742 141 10 10 0.885616 264.857
6698 141 10 10 145.128 228.237
2521 141 10 10 77.2179 318.173
9076 141 10 10 3.24339 227.99
