Seed  np arch1 arch2 chi2/dat duration
5155 93 10 6 2422.35 1.72055
6027 93 10 6 12.2386 175.035
3938 93 10 6 311.865 1.94524
3373 93 10 6 35.0347 136.133
5766 93 10 6 0.679224 181.759
7398 93 10 6 8.56747 146.783
3318 93 10 6 2.80464 136.195
9128 93 10 6 10.5889 153.143
5660 93 10 6 4.52205 140.278
546 93 10 6 7.35696 190.497
5510 93 10 6 35.0285 180.87
9598 93 10 6 22.6383 180.391
6000 93 10 6 3.41432 161.249
3913 93 10 6 18.7786 140.596
567 93 10 6 3.54202 183.557
5572 93 10 6 66.0604 157.592
2873 93 10 6 141.958 157.374
8141 93 10 6 0.418172 186.557
640 93 10 6 7.49226 192.866
7543 93 10 6 1759.01 165.857
5539 93 10 6 91.557 192.737
417 93 10 6 28.5128 158.109
916 93 10 6 81.0102 208.301
4066 93 10 6 823.567 4.08866
9216 93 10 6 7.60287 193.825
750 93 10 6 270.094 162.626
2533 93 10 6 313.766 7.75757
3984 93 10 6 3.68165 161.569
7313 93 10 6 27.9081 138.084
8210 93 10 6 4.87661 149.456
3233 93 10 6 112.259 155.59
2429 93 10 6 663.477 2.36067
1989 93 10 6 239.393 176.475
9136 93 10 6 60.6715 190.45
3874 93 10 6 399.34 148.998
565 93 10 6 161.509 157.8
2306 93 10 6 44.6151 145.052
6998 93 10 6 199.276 3.0382
3666 93 10 6 10.5314 205.475
3096 93 10 6 370.724 165.987
4259 93 10 6 84.1276 161.851
3976 93 10 6 3.43915 145.933
9058 93 10 6 51.0407 165.088
110 93 10 6 3.48888 187.758
9979 93 10 6 2.48812 182.77
1967 93 10 6 1.88072 167.433
1408 93 10 6 69.9221 5.15521
9293 93 10 6 24.9085 153.512
8752 93 10 6 572.481 175.402
647 93 10 6 6.42088 148.958
1524 93 10 6 4.04412 159.459
