Seed  np arch1 arch2 chi2/dat duration
2021 81 10 5 6.08156 146.864
8623 81 10 5 2.51239 172.114
4165 81 10 5 28.4696 139.403
6501 81 10 5 0.72189 165.532
9459 81 10 5 8.61986 140.073
7331 81 10 5 99.6951 1.87664
1026 81 10 5 59.3224 176.887
88 81 10 5 0.619086 165.216
8321 81 10 5 9.61654 116.645
920 81 10 5 371.77 154.66
5461 81 10 5 0.681772 131.024
2602 81 10 5 117.34 163.491
1380 81 10 5 80.7681 138.754
6853 81 10 5 0.57383 156.785
8523 81 10 5 27.6541 166.46
4691 81 10 5 238.857 34.6439
2034 81 10 5 0.556767 146.339
2944 81 10 5 25.99 147.736
9257 81 10 5 20.2319 142.227
6059 81 10 5 2.18882 121.782
1576 81 10 5 0.663128 155.45
4476 81 10 5 251.5 1.11404
9628 81 10 5 182.331 143.761
8074 81 10 5 98.6648 139.907
9420 81 10 5 495.415 182.958
2743 81 10 5 69.4729 120.752
6344 81 10 5 4.49028 166.233
7494 81 10 5 0.7972 138.485
9103 81 10 5 224.056 6.72592
1495 81 10 5 0.609942 148.228
1624 81 10 5 0.570816 122.315
5172 81 10 5 210.599 179.473
8998 81 10 5 0.719267 158.066
3484 81 10 5 166.216 138.883
383 81 10 5 76.0814 138.657
378 81 10 5 29.522 176.497
7016 81 10 5 44.2948 10.4276
472 81 10 5 23.2911 145.805
6265 81 10 5 12.806 130.587
7217 81 10 5 462.137 157.579
7987 81 10 5 7.43954 124.164
1073 81 10 5 6.07168 124.073
1519 81 10 5 925.97 1.67643
5220 81 10 5 11.4449 127.849
5676 81 10 5 19.3079 141.64
2400 81 10 5 0.469465 141.968
4436 81 10 5 75.8284 1.49937
5690 81 10 5 37.4653 134.406
4349 81 10 5 1.36446 169.491
3500 81 10 5 191.527 127.832
4809 81 10 5 1.98603 134.981
