Seed  np arch1 arch2 chi2/dat duration
3679 41 9 2 29.1242 75.0441
6331 41 9 2 3933.96 79.5776
4191 41 9 2 28.2154 60.5732
3536 41 9 2 501.735 0.747335
1143 41 9 2 627.448 0.650688
1986 41 9 2 264.457 0.83896
6270 41 9 2 169.881 81.1992
9102 41 9 2 219.042 0.655626
8539 41 9 2 14.0429 82.1893
295 41 9 2 248.382 1.12563
8397 41 9 2 217.934 0.551773
5647 41 9 2 97.4812 0.649458
6112 41 9 2 78.5834 0.663439
6675 41 9 2 544.455 72.761
5558 41 9 2 189.931 66.5034
2696 41 9 2 164.414 60.3135
8557 41 9 2 0.688518 81.7823
698 41 9 2 31.3352 37.8184
8816 41 9 2 63.4211 72.7547
5898 41 9 2 350.891 0.655987
2625 41 9 2 203.871 0.749493
5648 41 9 2 0.689187 79.7436
4081 41 9 2 112.818 84.517
5905 41 9 2 327.122 0.553661
594 41 9 2 50.7292 70.6495
2213 41 9 2 245.317 75.9206
5587 41 9 2 2981.8 0.745158
9286 41 9 2 3.98574 67.9618
4875 41 9 2 960.915 0.568454
64 41 9 2 1540.15 0.462695
3916 41 9 2 136.699 78.2234
4559 41 9 2 5.58841 82.107
3639 41 9 2 79.6073 68.1813
6392 41 9 2 26.5988 71.6253
3836 41 9 2 11.8734 90.6028
8384 41 9 2 46.0273 78.9383
1197 41 9 2 308.713 0.656393
5418 41 9 2 583.872 1.03325
2976 41 9 2 163.019 0.744134
7380 41 9 2 69.8755 90.5872
1281 41 9 2 162.383 0.745439
5673 41 9 2 11.4484 67.6509
8400 41 9 2 15.1966 61.9515
1920 41 9 2 26.2515 70.8817
2764 41 9 2 102.838 86.3269
1411 41 9 2 25.4405 85.3782
8501 41 9 2 213.857 0.648692
9624 41 9 2 163.214 74.4218
2018 41 9 2 144.94 0.837402
6435 41 9 2 6835.02 0.463603
2904 41 9 2 4.0339 70.3751
