Seed  np arch1 arch2 chi2/dat duration
4579 129 10 9 42.7877 280.573
1834 129 10 9 0.456064 262.907
8622 129 10 9 160.328 245.858
2407 129 10 9 20.8257 229.455
4873 129 10 9 0.276189 259.297
9694 129 10 9 11.0269 256.286
1064 129 10 9 926.991 20.0778
3560 129 10 9 700.087 202.922
5306 129 10 9 0.836722 199.712
1546 129 10 9 0.354157 279.485
1602 129 10 9 1.99363 280.995
5724 129 10 9 0.405643 271.227
6391 129 10 9 0.345566 228.305
7827 129 10 9 0.677926 220.203
239 129 10 9 10.9566 265.588
5273 129 10 9 10.676 257.365
2656 129 10 9 0.518649 234.159
8461 129 10 9 54.5529 215.603
2956 129 10 9 0.943005 246.332
3944 129 10 9 0.778725 219.406
7814 129 10 9 35.5798 232.266
6795 129 10 9 0.530102 216.694
5375 129 10 9 15.9724 218.096
236 129 10 9 7.1802 227.776
2985 129 10 9 179.717 203.508
9044 129 10 9 0.26426 222.156
4133 129 10 9 0.428927 271.303
4391 129 10 9 0.848772 224.42
6831 129 10 9 45.5924 206.006
5789 129 10 9 95.6688 271.354
2771 129 10 9 4.12157 267.255
193 129 10 9 7.21771 235.687
1833 129 10 9 0.584603 207.993
6237 129 10 9 703.682 242.175
5104 129 10 9 19.1707 215.895
2190 129 10 9 60.7485 280.608
5363 129 10 9 0.570139 235.46
874 129 10 9 2.21207 204.256
4313 129 10 9 1.85948 234.429
9284 129 10 9 0.451715 260.353
233 129 10 9 143.322 178.951
5298 129 10 9 0.62284 227.103
9520 129 10 9 11.4628 287.897
3693 129 10 9 0.415555 245.095
6349 129 10 9 4.41093 222.384
944 129 10 9 102.215 293.589
7042 129 10 9 8.36255 262.216
216 129 10 9 4.22587 243.26
1997 129 10 9 9.38412 204.57
8170 129 10 9 0.90809 215.588
1782 129 10 9 0.480396 269.244
