Seed  np arch1 arch2 chi2/dat duration
4377 57 8 4 127.928 84.2503
7910 57 8 4 1018.67 184.587
435 57 8 4 372.736 106.946
4147 57 8 4 733.641 68.3639
8058 57 8 4 46.2217 120.836
998 57 8 4 1498.55 0.912549
55 57 8 4 56.7325 93.5275
9428 57 8 4 231.467 100.772
1755 57 8 4 1167.91 1.04081
9232 57 8 4 136.938 3.51924
3197 57 8 4 0.458529 110.645
8087 57 8 4 11.7368 89.0248
1602 57 8 4 70.3519 85.9501
7519 57 8 4 70.4017 96.0752
1442 57 8 4 3.49844 105.36
2833 57 8 4 0.97446 107.614
5524 57 8 4 104.217 103.958
4651 57 8 4 39.2198 1.17236
3294 57 8 4 21.2978 95.0955
8695 57 8 4 875.694 1.81411
4694 57 8 4 44.0736 92.9301
6396 57 8 4 0.799617 122.445
2907 57 8 4 6775.53 0.645208
887 57 8 4 138.123 98.7456
2577 57 8 4 2.94406 107.514
5055 57 8 4 20.2571 106.922
3141 57 8 4 1.43903 88.7947
3860 57 8 4 108.779 1.03681
901 57 8 4 3.83927 111.872
5888 57 8 4 21.6146 110.258
3138 57 8 4 9919.75 1.57253
2825 57 8 4 9.1256 109.907
2120 57 8 4 11.1468 98.7248
3360 57 8 4 180.86 102.28
2467 57 8 4 84.0327 32.9553
880 57 8 4 4.12469 95.304
6922 57 8 4 315.797 1.43487
7703 57 8 4 1.13627 82.9227
1795 57 8 4 137.671 126.697
2821 57 8 4 11.7374 93.2184
5725 57 8 4 0.694142 111.273
9136 57 8 4 470.165 115.225
1182 57 8 4 144.678 103.485
3353 57 8 4 1636.71 1.56197
2178 57 8 4 2.08358 116.581
9295 57 8 4 0.592431 112.955
4594 57 8 4 57.9424 108.106
6958 57 8 4 206.34 0.903888
8000 57 8 4 849.483 48.3168
2848 57 8 4 18.3396 117.592
7849 57 8 4 30.086 101.909
