Seed  np arch1 arch2 chi2/dat duration
9576 53 6 5 0.620079 99.776
7623 53 6 5 36.4625 107.556
7148 53 6 5 91.1571 107.802
6177 53 6 5 214.402 96.999
5768 53 6 5 139.624 108.312
1252 53 6 5 37.3956 86.441
7510 53 6 5 1046.55 93.227
9218 53 6 5 20.5038 87.3165
3195 53 6 5 1.2544 94.8955
7469 53 6 5 8.00902 80.4603
6441 53 6 5 2.10075 87.4787
571 53 6 5 0.642728 114.823
1722 53 6 5 30.3667 100.559
2516 53 6 5 53.7178 99.9554
440 53 6 5 229.511 98.2508
5549 53 6 5 42.6036 86.0252
4389 53 6 5 0.867096 96.3816
3298 53 6 5 0.501212 94.2726
8449 53 6 5 35.0987 90.9983
4186 53 6 5 115.451 112.59
1210 53 6 5 2660.35 94.7657
9712 53 6 5 87.469 99.9435
3505 53 6 5 243.287 10.1183
723 53 6 5 13.1694 87.7467
1800 53 6 5 4.75569 109.307
7979 53 6 5 24.217 78.4094
5485 53 6 5 396.914 2.53793
1909 53 6 5 2286.04 77.8375
4405 53 6 5 0.564862 101.334
7611 53 6 5 2500.58 0.960092
7531 53 6 5 10.3058 77.0675
8205 53 6 5 751.821 12.1758
9722 53 6 5 419.383 1.0793
771 53 6 5 8.52093 103.051
8649 53 6 5 1.36455 102.069
2021 53 6 5 0.739124 111.434
6120 53 6 5 65.4156 92.5803
2234 53 6 5 0.712499 111.881
5583 53 6 5 491.589 80.4635
9244 53 6 5 36.1179 95.9084
5939 53 6 5 0.65086 102.833
1870 53 6 5 4.28859 112.631
1348 53 6 5 155.045 10.1979
2012 53 6 5 254.171 0.964352
8432 53 6 5 27.1286 84.9268
1910 53 6 5 211.655 6.35011
7021 53 6 5 0.661846 110.732
5347 53 6 5 54.9243 94.1224
848 53 6 5 1.41457 100.09
6215 53 6 5 63.3829 87.1688
2087 53 6 5 106.583 112.04
