Seed  np arch1 arch2 chi2/dat duration
8349 118 9 9 9.23898 220.136
9087 118 9 9 0.34792 238.738
4601 118 9 9 0.4916 201.361
1314 118 9 9 0.610924 185.83
4383 118 9 9 2.90764 220.071
2275 118 9 9 3.83671 249.442
1963 118 9 9 41.7677 208.534
5409 118 9 9 30.1931 257.191
7026 118 9 9 161.966 262.313
4767 118 9 9 35.2054 194.958
5838 118 9 9 11.7897 233.608
7672 118 9 9 19.8217 204.168
997 118 9 9 0.67176 188.905
4268 118 9 9 3.90554 220.223
4150 118 9 9 0.643416 220.077
9670 118 9 9 12.0522 260.85
5546 118 9 9 3.49819 188.344
1013 118 9 9 32.0661 266.133
3909 118 9 9 0.794725 188.769
2189 118 9 9 35.9259 261.435
404 118 9 9 26.8687 211.023
5493 118 9 9 4.3079 193.131
2838 118 9 9 35.1699 217.764
5581 118 9 9 3.5263 206.361
8510 118 9 9 0.495371 229.42
5865 118 9 9 0.691693 210.895
204 118 9 9 2.8097 192.174
1474 118 9 9 2.39993 249.729
5127 118 9 9 108.321 171.571
4346 118 9 9 31.0947 197.473
4153 118 9 9 59.1837 188.042
367 118 9 9 59.1203 200.701
1342 118 9 9 502.861 146.048
1603 118 9 9 0.912811 209.737
2767 118 9 9 0.41715 211.712
7724 118 9 9 3.00842 166.995
6681 118 9 9 0.450677 243.862
2031 118 9 9 0.805934 218.962
1490 118 9 9 79.6814 241.242
367 118 9 9 59.1203 200.539
5125 118 9 9 2.20904 208.66
5075 118 9 9 3.64237 223.762
1279 118 9 9 237.373 188.486
8210 118 9 9 5.72918 238.246
609 118 9 9 0.580538 196.851
1928 118 9 9 119.685 227.068
5591 118 9 9 5.91083 206.049
1913 118 9 9 1.44576 201.084
5893 118 9 9 50.7543 234.648
3638 118 9 9 0.56663 223.067
2725 118 9 9 0.468301 204.442
