Seed  np arch1 arch2 chi2/dat duration
828 33 4 4 24.0521 58.654
2167 33 4 4 7.11944 69.3719
2967 33 4 4 16.848 69.6152
5216 33 4 4 544.548 68.5377
2033 33 4 4 177.745 72.3009
3364 33 4 4 84.2993 56.085
403 33 4 4 47.2929 52.9837
2891 33 4 4 513.302 69.5366
9557 33 4 4 695.928 0.528938
2551 33 4 4 31.1164 59.9223
8879 33 4 4 13.6354 53.5191
4457 33 4 4 51.4744 50.5303
8614 33 4 4 26.8631 51.5716
8471 33 4 4 74.2778 62.7975
9426 33 4 4 22.6683 47.7728
5774 33 4 4 17.1479 62.1024
9619 33 4 4 14.2404 49.3746
8568 33 4 4 786.405 5.64841
256 33 4 4 0.748609 70.3862
4269 33 4 4 54.6465 52.1295
4494 33 4 4 29.8784 58.7283
833 33 4 4 54.0133 64.9795
6182 33 4 4 151.406 69.1833
4751 33 4 4 137.673 1.25556
13 33 4 4 6211.84 1.89874
1548 33 4 4 110.622 57.9623
593 33 4 4 79.7683 67.7464
1763 33 4 4 7.82232 51.1277
9435 33 4 4 49.6848 62.6895
6579 33 4 4 186.022 62.1529
9140 33 4 4 73.8471 52.6696
8654 33 4 4 4.49789 52.4885
7966 33 4 4 186.262 1.32923
4483 33 4 4 870.755 56.3991
1950 33 4 4 34.1056 69.915
1173 33 4 4 410.206 63.048
3556 33 4 4 82.8007 71.7267
7866 33 4 4 1409.75 69.8721
7488 33 4 4 111.742 2.44604
3997 33 4 4 0.694214 59.0462
6601 33 4 4 130.722 53.4072
5282 33 4 4 33.4322 55.7594
6256 33 4 4 43.5224 23.0221
7212 33 4 4 4.52964 54.6629
3677 33 4 4 219.861 61.1909
9576 33 4 4 2.07596 66.0279
5200 33 4 4 0.77984 67.1055
5248 33 4 4 121.602 5.42081
9327 33 4 4 60.2157 67.4625
8208 33 4 4 4.95746 48.6934
9182 33 4 4 210.634 59.2577
