Seed  np arch1 arch2 chi2/dat duration
2402 85 9 6 305.126 1.39259
1193 85 9 6 13.7043 128.085
1596 85 9 6 2.11961 172.657
232 85 9 6 1.84211 145.536
766 85 9 6 164.843 1.367
6111 85 9 6 1067.48 31.8987
7834 85 9 6 0.850027 159.728
371 85 9 6 120.26 181.068
6744 85 9 6 101.558 1.7769
822 85 9 6 31.4482 186.298
4928 85 9 6 1.49199 178.338
3641 85 9 6 0.535144 163.582
1949 85 9 6 138.952 167.515
9572 85 9 6 12.3203 135.747
293 85 9 6 22.0665 135.41
3180 85 9 6 0.709239 136.972
4740 85 9 6 264.732 149.698
1531 85 9 6 136.447 150.258
1473 85 9 6 72.4807 170.472
680 85 9 6 3.64898 162.801
4602 85 9 6 0.597111 187.884
701 85 9 6 1.04705 147.813
8079 85 9 6 3.53646 182.335
1887 85 9 6 40.8836 122.149
2654 85 9 6 18.7984 131.642
2909 85 9 6 13.829 148.407
6054 85 9 6 0.866887 163.143
9268 85 9 6 16.5414 145.13
388 85 9 6 41.6104 170.429
1829 85 9 6 272.867 1.19122
7045 85 9 6 92.4481 12.029
6096 85 9 6 5.58933 148.668
2362 85 9 6 36.7518 135.943
8363 85 9 6 0.633303 161.76
4079 85 9 6 79.0877 183.964
4537 85 9 6 0.446421 160.186
2756 85 9 6 0.544622 150.042
9703 85 9 6 0.586038 153.141
1669 85 9 6 4.05867 138.648
2041 85 9 6 897.252 1.95445
7061 85 9 6 20.4421 168.862
1999 85 9 6 11.075 180.237
5660 85 9 6 137.439 171.13
9247 85 9 6 4.65815 187.541
5878 85 9 6 10.2686 151.457
5467 85 9 6 2.65815 131.819
217 85 9 6 0.626116 150.527
6316 85 9 6 109.206 2.55008
7431 85 9 6 3.85548 133.507
5547 85 9 6 0.475136 168.662
3629 85 9 6 0.439098 181.048
