Seed  np arch1 arch2 chi2/dat duration
283 42 7 3 693.653 1.88348
277 42 7 3 31.1184 70.2137
9863 42 7 3 29.8124 62.0684
5771 42 7 3 19.5014 74.4164
4960 42 7 3 164.224 66.0847
8240 42 7 3 145.817 0.76736
2267 42 7 3 189.701 0.759338
6787 42 7 3 4.46303 84.0711
3720 42 7 3 30.0086 79.2596
2377 42 7 3 27.9615 77.4851
4644 42 7 3 169.548 72.3519
1019 42 7 3 634.204 1.42203
7655 42 7 3 27.1878 64.5384
1126 42 7 3 89.9316 0.663742
6843 42 7 3 57.1202 85.571
1839 42 7 3 429.598 90.0028
2371 42 7 3 5.23069 75.6989
9402 42 7 3 1.77213 74.7159
6983 42 7 3 29.0135 87.9193
3364 42 7 3 1.35032 68.855
1978 42 7 3 215.196 1.13917
4584 42 7 3 0.652169 89.1408
6211 42 7 3 225.204 2.56731
6080 42 7 3 160.406 81.2434
7027 42 7 3 999.565 75.5378
9356 42 7 3 1.54937 67.9244
7174 42 7 3 135.034 61.1926
7746 42 7 3 345.385 0.955651
416 42 7 3 180.463 0.854112
9310 42 7 3 528.714 1.13887
2144 42 7 3 51.4642 88.1419
7461 42 7 3 23.8243 69.6668
1784 42 7 3 77.8839 66.2985
1569 42 7 3 3.56081 71.9978
6547 42 7 3 30.1513 68.2651
637 42 7 3 10.3294 78.1427
6663 42 7 3 89.5504 59.5475
2336 42 7 3 1665.22 2.08701
6477 42 7 3 69.8913 71.8853
350 42 7 3 6.86576 59.336
4728 42 7 3 162.914 78.7197
9431 42 7 3 60.5657 76.1795
386 42 7 3 6.1977 81.1045
7629 42 7 3 17002 0.666949
1859 42 7 3 50.2147 81.732
5436 42 7 3 11.0082 77.7274
7115 42 7 3 71.8784 81.5178
1842 42 7 3 123.159 82.2783
1720 42 7 3 46.3984 1.33585
2722 42 7 3 76.829 81.7576
3184 42 7 3 72.5619 89.6208
