Seed  np arch1 arch2 chi2/dat duration
8123 39 5 4 1.16362 77.8163
1498 39 5 4 193.567 1.14638
8960 39 5 4 296.582 85.5481
7363 39 5 4 1164.02 4.57211
5790 39 5 4 7.73229 70.284
44 39 5 4 2.70724 71.122
6798 39 5 4 18.7223 69.1519
4429 39 5 4 0.74285 76.0759
1329 39 5 4 476.511 4.92749
8415 39 5 4 3.0173 73.2817
6128 39 5 4 258.66 65.951
1811 39 5 4 221.589 3.26825
5235 39 5 4 50.5806 0.616827
1121 39 5 4 488.096 0.881575
5708 39 5 4 31.5906 57.9928
8373 39 5 4 140.578 68.321
2248 39 5 4 289.521 1.41412
892 39 5 4 86.1892 73.5825
8970 39 5 4 34.6241 74.5356
9109 39 5 4 180.633 83.9477
5626 39 5 4 995.756 13.0405
6119 39 5 4 24.0243 71.4813
3194 39 5 4 104.176 1.22746
3237 39 5 4 48.5721 83.8898
4616 39 5 4 24.2282 64.3005
4988 39 5 4 33.727 65.6405
5203 39 5 4 347.619 65.1843
1253 39 5 4 36.3391 72.0292
4894 39 5 4 31.2648 65.4515
8534 39 5 4 68.6725 69.3118
3473 39 5 4 17.1505 64.8667
5718 39 5 4 93.0038 66.8801
4282 39 5 4 18.0035 74.7252
1698 39 5 4 110.029 62.0877
398 39 5 4 24.5127 80.7472
4600 39 5 4 148.584 61.6549
4542 39 5 4 118.607 66.607
9047 39 5 4 16.9196 62.9465
7707 39 5 4 0.705422 76.2008
9136 39 5 4 95.5102 65.8794
2255 39 5 4 6.56688 80.9316
4600 39 5 4 148.584 63.4025
9829 39 5 4 28.9939 65.3278
7010 39 5 4 420.099 71.2324
9341 39 5 4 50.9512 73.8035
790 39 5 4 7.31444 80.9656
6041 39 5 4 301.371 68.037
4170 39 5 4 0.89273 81.512
8269 39 5 4 215.711 80.0062
7268 39 5 4 18.4504 64.1839
953 39 5 4 78.7557 70.4458
