Seed  np arch1 arch2 chi2/dat duration
157 27 4 3 189.917 11.3676
6835 27 4 3 1.10081 58.1745
2319 27 4 3 63.4935 50.7366
1567 27 4 3 576.91 0.860675
7825 27 4 3 36.9228 49.0655
4735 27 4 3 13.6844 49.9199
7811 27 4 3 102.524 53.594
753 27 4 3 8863.38 0.431568
6358 27 4 3 36.8926 52.2716
2095 27 4 3 10042.3 7.26642
3709 27 4 3 253.537 2.3784
8841 27 4 3 364.413 45.1132
3775 27 4 3 291.938 0.55013
1615 27 4 3 34.9404 39.093
2624 27 4 3 1.12119 54.5824
1973 27 4 3 804.159 1.15649
1825 27 4 3 1130.74 34.2869
3707 27 4 3 3462.65 2.55751
987 27 4 3 399.243 2.51031
7872 27 4 3 410.222 47.3217
5837 27 4 3 19.8611 48.1337
1044 27 4 3 153.018 0.854632
6452 27 4 3 139.874 0.36232
6426 27 4 3 58.6116 43.4824
9225 27 4 3 1247.64 53.111
7380 27 4 3 140.649 55.2247
9189 27 4 3 165.326 51.1604
2013 27 4 3 558.788 59.2926
3827 27 4 3 746.677 2.43151
7631 27 4 3 118.486 0.841853
8908 27 4 3 44.2774 44.7884
9909 27 4 3 8.43259 44.409
3416 27 4 3 223.479 0.42272
588 27 4 3 5861.96 3.64888
3049 27 4 3 72.1165 34.828
7967 27 4 3 133.024 0.791464
8117 27 4 3 8.36586 57.1328
5735 27 4 3 104.903 52.3461
8271 27 4 3 3516.6 0.308485
2256 27 4 3 757.634 45.595
945 27 4 3 212.235 0.422313
3758 27 4 3 64.2039 44.8241
7343 27 4 3 36.87 46.4085
9419 27 4 3 1.95593 46.3965
2554 27 4 3 42.156 52.583
671 27 4 3 6.41292 54.4269
9938 27 4 3 12571.3 0.560425
2616 27 4 3 216.514 49.8009
9571 27 4 3 62.6028 50.0907
8315 27 4 3 209.856 55.7857
5907 27 4 3 1146.09 0.366353
