Seed  np arch1 arch2 chi2/dat duration
9127 25 5 2 75.5542 0.511696
5223 25 5 2 41.141 39.7087
5703 25 5 2 578.924 2.43265
4164 25 5 2 613.376 0.344171
490 25 5 2 2.31107 51.6215
8395 25 5 2 39983.4 0.460267
1316 25 5 2 405.504 0.40154
7501 25 5 2 573.349 0.401814
7758 25 5 2 114.264 0.392646
8764 25 5 2 99.5916 42.599
2214 25 5 2 578.751 1.128
4087 25 5 2 198.238 50.4687
2376 25 5 2 157.789 0.510866
9567 25 5 2 394.852 0.393508
6815 25 5 2 109.667 47.5608
9466 25 5 2 98.2676 44.6884
3217 25 5 2 216.211 0.510159
3378 25 5 2 7.20471 55.0858
2882 25 5 2 55.7315 3.34147
9946 25 5 2 2.06092 51.0934
4077 25 5 2 298.467 0.456653
2969 25 5 2 87.3177 40.4468
4426 25 5 2 737.963 11.1606
791 25 5 2 467.037 39.4677
929 25 5 2 869.443 0.400533
5739 25 5 2 44.2235 3.12558
422 25 5 2 18.3581 48.68
5903 25 5 2 259.615 0.505561
1953 25 5 2 96.1107 1.5879
9775 25 5 2 757.426 44.4471
5200 25 5 2 235.649 41.5959
3922 25 5 2 221.587 1.35225
100 25 5 2 45.1683 48.9191
1852 25 5 2 88.9537 0.452561
2471 25 5 2 282.362 0.392957
2912 25 5 2 100.031 37.1472
5745 25 5 2 215.594 0.392711
2944 25 5 2 188.837 1.13226
1502 25 5 2 25.4974 50.2873
5544 25 5 2 60.8321 0.394196
9136 25 5 2 269.973 6.02172
6435 25 5 2 54.7668 40.5208
9028 25 5 2 11.8392 48.5578
1318 25 5 2 2843.55 0.337088
2023 25 5 2 50.3376 45.7268
3461 25 5 2 79.9812 0.623385
3270 25 5 2 67.5059 54.1914
5492 25 5 2 97.499 0.337018
6383 25 5 2 59.1781 37.4615
5731 25 5 2 729.194 0.736451
9770 25 5 2 50.7244 44.9239
