Seed  np arch1 arch2 chi2/dat duration
6731 33 7 2 44.2324 0.518133
4689 33 7 2 19.3701 59.1727
989 33 7 2 100.646 15.6013
8395 33 7 2 84.6241 65.7803
4204 33 7 2 48.6038 55.1308
561 33 7 2 6.16978 66.3969
4076 33 7 2 303.983 0.447548
9042 33 7 2 174.039 53.0511
4916 33 7 2 5768.66 1.04249
5663 33 7 2 19.1296 59.6928
9709 33 7 2 24.8443 58.6277
3595 33 7 2 28.5237 72.9201
9476 33 7 2 23.4394 61.254
9287 33 7 2 226.912 62.5687
5494 33 7 2 33.377 48.5739
4270 33 7 2 1625.53 59.4043
1111 33 7 2 376.44 0.518327
9813 33 7 2 572.448 0.596312
576 33 7 2 16.1047 58.3868
9616 33 7 2 38.3517 61.6012
2689 33 7 2 86.0587 64.1985
2470 33 7 2 11.1339 69.6659
5408 33 7 2 1479.09 0.381889
6532 33 7 2 144.199 5.15456
6457 33 7 2 270.272 2.67021
2097 33 7 2 160.663 57.1429
7098 33 7 2 55.3935 61.5625
855 33 7 2 13.2401 55.8302
7341 33 7 2 122.336 0.522925
8385 33 7 2 145.22 60.2467
697 33 7 2 592.901 72.4166
1431 33 7 2 174.85 62.0283
1239 33 7 2 164.099 0.594386
787 33 7 2 26.6416 69.9571
7108 33 7 2 1111.83 0.44738
7871 33 7 2 20.278 65.0697
3526 33 7 2 437.546 3.22348
1067 33 7 2 81.4443 0.902931
6964 33 7 2 141.18 0.967506
5595 33 7 2 97.5237 72.6816
891 33 7 2 77.6573 51.5125
5599 33 7 2 15.2305 63.9887
6951 33 7 2 566.205 0.749805
135 33 7 2 97.0856 1.04938
5316 33 7 2 73.8804 51.4794
3898 33 7 2 1175.52 0.753778
8618 33 7 2 41.1157 58.0159
200 33 7 2 69.8245 1.417
3811 33 7 2 15.9615 59.5698
1644 33 7 2 78.5734 57.4345
6700 33 7 2 161.178 0.445517
