Seed  np arch1 arch2 chi2/dat duration
1977 96 9 7 199.941 2.23882
18 96 9 7 0.829343 177.435
9417 96 9 7 0.613074 199.233
178 96 9 7 15.8569 183.62
4415 96 9 7 156.499 184.666
5807 96 9 7 0.48918 204.927
801 96 9 7 101.413 4.2058
230 96 9 7 5.22404 169.414
6185 96 9 7 1566.06 165.842
9223 96 9 7 5.73201 182.451
9935 96 9 7 77.1808 193.959
8195 96 9 7 16.0249 213.2
8958 96 9 7 1.41335 177.541
4359 96 9 7 84.6247 164.522
395 96 9 7 0.493085 200.931
4437 96 9 7 0.522842 171.666
427 96 9 7 92.7643 156.771
1550 96 9 7 5.36474 186.173
8241 96 9 7 0.761268 172.374
5899 96 9 7 101.625 164.595
4711 96 9 7 6.33135 177.404
6101 96 9 7 46.2806 151.611
1974 96 9 7 17.1507 200.138
4049 96 9 7 28.5917 137.667
9777 96 9 7 262.205 2.67527
1751 96 9 7 0.466428 194.606
1547 96 9 7 0.696807 166.932
8864 96 9 7 1692.39 1.7829
9094 96 9 7 0.497697 172.001
5234 96 9 7 11.1481 185.257
7291 96 9 7 0.845485 200.924
211 96 9 7 30.2079 152.754
9681 96 9 7 1.32818 161.133
4894 96 9 7 2.74449 188.902
246 96 9 7 8.21578 200.668
2057 96 9 7 0.533413 189.5
8352 96 9 7 0.902906 166.302
3269 96 9 7 0.616292 210.449
3024 96 9 7 18.4357 187.511
1058 96 9 7 176.673 175.927
32 96 9 7 16.9174 157.603
8092 96 9 7 1.62935 137.86
1381 96 9 7 0.802571 166.594
856 96 9 7 51.2971 180.257
3544 96 9 7 0.769672 189.802
402 96 9 7 8.20921 172.784
3925 96 9 7 7.41703 205.978
6551 96 9 7 31.5723 168.928
9189 96 9 7 1.17763 158.767
7693 96 9 7 18.824 163.113
6374 96 9 7 1.73782 210.577
