Seed  np arch1 arch2 chi2/dat duration
5807 97 8 8 4.83361 144.399
482 97 8 8 1.39737 193.151
9943 97 8 8 143.406 145.257
261 97 8 8 28.9217 177.507
2017 97 8 8 198.265 155.058
4217 97 8 8 0.675109 151.632
2121 97 8 8 0.728518 166.637
5765 97 8 8 0.568363 170.116
2353 97 8 8 6.215 168.734
1631 97 8 8 1.12386 151.6
5809 97 8 8 54.2926 26.7329
8702 97 8 8 0.370618 191.664
5453 97 8 8 19.1943 186.206
1446 97 8 8 0.508645 164.417
7263 97 8 8 0.693434 154.76
5615 97 8 8 29.7316 169.812
4001 97 8 8 37.6083 153.672
7523 97 8 8 0.48904 191.724
3994 97 8 8 0.642102 200.488
6954 97 8 8 174.071 2.71629
8499 97 8 8 78.2775 169.875
7095 97 8 8 2.78169 156.7
1204 97 8 8 89.9511 169.006
8987 97 8 8 65.5345 2.25563
6 97 8 8 8217.26 167.994
7202 97 8 8 0.734073 192.37
2595 97 8 8 0.30446 185.084
1554 97 8 8 0.665216 185.607
970 97 8 8 5.22683 183.423
5175 97 8 8 2.02063 194.655
7045 97 8 8 111.065 4.23376
5695 97 8 8 18.7149 176.873
8602 97 8 8 517.284 190.782
3239 97 8 8 16.6151 144.069
3305 97 8 8 61.9687 175.819
6412 97 8 8 0.517521 179.72
7940 97 8 8 67.4191 126.744
770 97 8 8 8.25986 139.439
7276 97 8 8 240.242 209.983
1060 97 8 8 2.23863 157.638
1659 97 8 8 30.7121 166.483
5875 97 8 8 39.1599 218.959
3628 97 8 8 4.3939 164.478
1378 97 8 8 14.4141 157.021
3559 97 8 8 0.435921 148.82
8115 97 8 8 116.499 152.079
8204 97 8 8 89.5916 150.969
6880 97 8 8 0.555167 171.793
6122 97 8 8 143.355 2.23768
3852 97 8 8 115.977 209.328
8661 97 8 8 10.9888 146.04
